Time,Level,Mode,NewRate,Rate,Output
44,0.9,0.3,,,
69,0.9,0.3,,,
58,0.9,0.3,,,
36,0.9,0.3,,,
53,0.9,0.3,,,
25,0.9,0.3,,,
43,0.9,0.3,,,
48,0.9,0.3,,,
31,0.9,0.3,,,
25,0.9,0.3,,,
23,0.9,0.3,,,
34,0.9,0.3,,,
15,0.9,0.3,,,
59,0.9,0.3,,,
19,0.9,0.3,,,
68,0.9,0.3,,,
28,0.9,0.3,,,
57,0.9,0.3,,,
49,0.9,0.3,,,
43,0.9,0.3,,,
42,0.9,0.3,,,
32,0.9,0.3,,,
41,0.9,0.3,,,
41,0.9,0.3,,,
6,0.9,0.3,,,
50,0.9,0.3,,,
49,0.9,0.3,,,
14,0.9,0.3,,,
28,0.9,0.3,,,
51,0.9,0.3,,,
52,0.9,0.3,,,
48,0.9,0.3,,,
29,0.9,0.3,,,
39,0.9,0.3,,,
29,0.9,0.3,,,
27,0.9,0.3,,,
32,0.9,0.3,,,
53,0.9,0.3,,,
14,0.9,0.3,,,
42,0.9,0.3,,,
52,0.9,0.3,,,
38,0.9,0.3,,,
31,0.9,0.3,,,
28,0.9,0.3,,,
24,0.9,0.3,,,
26,0.9,0.3,,,
21,0.9,0.3,,,
24,0.9,0.3,,,
41,0.9,0.3,,,
38,0.9,0.3,,,
26,0.9,0.3,,,
19,0.9,0.3,,,
26,0.9,0.3,,,
51,0.9,0.3,,,
35,0.9,0.3,,,
42,0.9,0.3,,,
27,0.9,0.3,,,
13,0.9,0.3,,,
56,0.9,0.3,,,
26,0.9,0.3,,,
48,0.9,0.3,,,
25,0.9,0.3,,,
15,0.9,0.3,,,
28,0.9,0.3,,,
36,0.9,0.3,,,
21,0.9,0.3,,,
52,0.9,0.3,,,
38,0.9,0.3,,,
27,0.9,0.3,,,
40,0.9,0.3,,,
27,0.9,0.3,,,
52,0.9,0.3,,,
26,0.9,0.3,,,
43,0.9,0.3,,,
40,0.9,0.3,,,
38,0.9,0.3,,,
40,0.9,0.3,,,
34,0.9,0.3,,,
66,0.9,0.3,,,
32,0.9,0.3,,,
40,0.9,0.3,,,
11,0.9,0.3,,,
44,0.9,0.3,,,
36,0.9,0.3,,,
32,0.9,0.3,,,
51,0.9,0.3,,,
25,0.9,0.3,,,
45,0.9,0.3,,,
40,0.9,0.3,,,
45,0.9,0.3,,,
41,0.9,0.3,,,
24,0.9,0.3,,,
30,0.9,0.3,,,
46,0.9,0.3,,,
34,0.9,0.3,,,
18,0.9,0.3,,,
33,0.9,0.3,,,
45,0.9,0.3,,,
35,0.9,0.3,,,
8,0.9,0.3,,,
42,0.9,0.3,,,
57,0.9,0.3,,,
36,0.9,0.3,,,
20,0.9,0.3,,,
28,0.9,0.3,,,
41,0.9,0.3,,,
46,0.9,0.3,,,
30,0.9,0.3,,,
52,0.9,0.3,,,
41,0.9,0.3,,,
57,0.9,0.3,,,
25,0.9,0.3,,,
45,0.9,0.3,,,
44,0.9,0.3,,,
46,0.9,0.3,,,
28,0.9,0.3,,,
96,0.6,0.9,,,
35,0.9,0.9,,,
116,0.6,0.9,,,
91,0.6,0.9,,,
106,0.6,0.9,,,
131,0.9,0.9,,,
156,0.9,0.9,,,
161,0.9,0.9,,,
169,0.9,0.9,,,
121,0.6,0.9,,,
134,0.9,0.9,,,
32,0.9,0.9,,,
158,0.9,0.9,,,
81,0.3,0.9,,,
115,0.6,0.9,,,
164,0.9,0.9,,,
100,0.6,0.9,,,
111,0.6,0.9,,,
45,0.9,0.9,,,
115,0.6,0.9,,,
117,0.6,0.9,,,
41,0.9,0.9,,,
109,0.6,0.9,,,
157,0.9,0.9,,,
95,0.6,0.9,,,
134,0.9,0.9,,,
120,0.6,0.9,,,
118,0.6,0.9,,,
85,0.3,0.9,,,
60,0.3,0.9,,,
105,0.6,0.9,,,
147,0.9,0.9,,,
179,0.9,0.9,,,
134,0.9,0.9,,,
93,0.6,0.9,,,
133,0.9,0.9,,,
61,0.3,0.9,,,
93,0.6,0.9,,,
111,0.6,0.9,,,
106,0.6,0.9,,,
81,0.3,0.9,,,
142,0.9,0.9,,,
61,0.3,0.9,,,
104,0.6,0.9,,,
142,0.9,0.9,,,
94,0.6,0.9,,,
108,0.6,0.9,,,
87,0.3,0.9,,,
143,0.9,0.9,,,
132,0.9,0.9,,,
95,0.6,0.9,,,
107,0.6,0.9,,,
160,0.9,0.9,,,
68,0.3,0.9,,,
163,0.9,0.9,,,
107,0.6,0.9,,,
139,0.9,0.9,,,
177,0.9,0.9,,,
55,0.3,0.9,,,
114,0.6,0.9,,,
157,0.9,0.9,,,
20,0.9,0.9,,,
86,0.3,0.9,,,
95,0.6,0.9,,,
70,0.3,0.9,,,
52,0.3,0.9,,,
108,0.6,0.9,,,
80,0.3,0.9,,,
45,0.9,0.9,,,
103,0.6,0.9,,,
141,0.9,0.9,,,
105,0.6,0.9,,,
82,0.3,0.9,,,
92,0.6,0.9,,,
140,0.9,0.9,,,
52,0.3,0.9,,,
118,0.6,0.9,,,
96,0.6,0.9,,,
178,0.9,0.9,,,
81,0.3,0.9,,,
29,0.9,0.9,,,
168,0.9,0.9,,,
106,0.6,0.9,,,
92,0.6,0.9,,,
150,0.9,0.9,,,
161,0.9,0.9,,,
90,0.3,0.9,,,
50,0.3,0.9,,,
120,0.6,0.9,,,
127,0.6,0.9,,,
99,0.6,0.9,,,
41,0.9,0.9,,,
74,0.3,0.9,,,
106,0.6,0.9,,,
105,0.6,0.9,,,
1,0.9,0.9,,,
86,0.3,0.9,,,
90,0.3,0.9,,,
33,0.9,0.9,,,
133,0.9,0.9,,,
160,0.9,0.9,,,
171,0.9,0.9,,,
35,0.9,0.9,,,
134,0.9,0.9,,,
175,0.9,0.9,,,
59,0.3,0.9,,,
132,0.9,0.9,,,
94,0.6,0.9,,,
89,0.3,0.9,,,
72,0.3,0.9,,,
73,0.3,0.9,,,
156,0.9,0.9,,,
114,0.6,0.9,,,
69,0.3,0.9,,,
121,0.6,0.9,,,
118,0.6,0.9,,,
144,0.9,0.9,,,
75,0.3,0.9,,,
96,0.6,0.9,,,
113,0.6,0.9,,,
88,0.3,0.9,,,
94,0.6,0.9,,,
149,0.9,0.9,,,
42,0.9,0.9,,,
16,0.9,0.9,,,
106,0.6,0.9,,,
2,0.9,0.9,,,
155,0.9,0.9,,,
147,0.9,0.9,,,
125,0.6,0.9,,,
33,0.9,0.9,,,
154,0.9,0.9,,,
41,0.9,0.9,,,
125,0.6,0.9,,,
70,0.3,0.9,,,
72,0.3,0.9,,,
63,0.3,0.9,,,
145,0.9,0.9,,,
151,0.9,0.9,,,
20,0.9,0.9,,,
109,0.6,0.9,,,
130,0.6,0.9,,,
174,0.9,0.9,,,
140,0.9,0.9,,,
119,0.6,0.9,,,
122,0.6,0.9,,,
109,0.6,0.9,,,
156,0.9,0.9,,,
153,0.9,0.9,,,
106,0.6,0.9,,,
158,0.9,0.9,,,
85,0.3,0.9,,,
52,0.3,0.9,,,
87,0.3,0.9,,,
152,0.9,0.9,,,
76,0.3,0.9,,,
146,0.9,0.9,,,
39,0.9,0.9,,,
79,0.3,0.9,,,
134,0.9,0.9,,,
97,0.6,0.9,,,
147,0.9,0.9,,,
81,0.3,0.9,,,
112,0.6,0.9,,,
100,0.6,0.9,,,
121,0.6,0.9,,,
82,0.3,0.9,,,
88,0.3,0.9,,,
82,0.3,0.9,,,
32,0.9,0.9,,,
159,0.9,0.9,,,
149,0.9,0.9,,,
56,0.3,0.9,,,
146,0.9,0.9,,,
83,0.3,0.9,,,
95,0.6,0.9,,,
61,0.3,0.9,,,
122,0.6,0.9,,,
50,0.3,0.9,,,
139,0.9,0.9,,,
84,0.3,0.9,,,
62,0.3,0.9,,,
128,0.6,0.9,,,
96,0.6,0.9,,,
53,0.3,0.9,,,
129,0.6,0.9,,,
122,0.6,0.9,,,
48,0.9,0.9,,,
21,0.9,0.9,,,
115,0.6,0.9,,,
129,0.6,0.9,,,
97,0.6,0.9,,,
163,0.9,0.9,,,
140,0.9,0.9,,,
132,0.9,0.9,,,
150,0.9,0.9,,,
103,0.6,0.9,,,
165,0.9,0.9,,,
29,0.9,0.9,,,
54,0.3,0.9,,,
174,0.9,0.9,,,
41,0.9,0.9,,,
107,0.6,0.9,,,
180,0.9,0.9,,,
98,0.6,0.9,,,
66,0.3,0.9,,,
109,0.6,0.9,,,
164,0.9,0.9,,,
152,0.9,0.9,,,
56,0.3,0.9,,,
80,0.3,0.9,,,
141,0.9,0.9,,,
152,0.9,0.9,,,
60,0.3,0.9,,,
133,0.9,0.9,,,
132,0.9,0.9,,,
135,0.9,0.9,,,
123,0.6,0.9,,,
90,0.3,0.9,,,
165,0.9,0.9,,,
169,0.9,0.9,,,
162,0.9,0.9,,,
90,0.3,0.9,,,
88,0.3,0.9,,,
84,0.3,0.9,,,
125,0.6,0.9,,,
109,0.6,0.9,,,
115,0.6,0.9,,,
13,0.9,0.9,,,
76,0.3,0.9,,,
130,0.6,0.9,,,
121,0.6,0.9,,,
144,0.9,0.9,,,
119,0.6,0.9,,,
174,0.9,0.9,,,
81,0.3,0.9,,,
143,0.9,0.9,,,
157,0.9,0.9,,,
103,0.6,0.9,,,
81,0.3,0.9,,,
74,0.3,0.9,,,
113,0.6,0.9,,,
50,0.3,0.9,,,
62,0.3,0.9,,,
91,0.6,0.9,,,
163,0.9,0.9,,,
142,0.9,0.9,,,
140,0.9,0.9,,,
104,0.6,0.9,,,
136,0.9,0.9,,,
135,0.9,0.9,,,
19,0.9,0.9,,,
165,0.9,0.9,,,
161,0.9,0.9,,,
46,0.9,0.9,,,
91,0.6,0.9,,,
169,0.9,0.9,,,
171,0.9,0.9,,,
158,0.9,0.9,,,
94,0.6,0.9,,,
129,0.6,0.9,,,
94,0.6,0.9,,,
89,0.3,0.9,,,
104,0.6,0.9,,,
176,0.9,0.9,,,
45,0.9,0.9,,,
140,0.9,0.9,,,
171,0.9,0.9,,,
126,0.6,0.9,,,
101,0.6,0.9,,,
91,0.6,0.9,,,
77,0.3,0.9,,,
84,0.3,0.9,,,
68,0.3,0.9,,,
79,0.3,0.9,,,
134,0.9,0.9,,,
125,0.6,0.9,,,
86,0.3,0.9,,,
61,0.3,0.9,,,
84,0.3,0.9,,,
167,0.9,0.9,,,
116,0.6,0.9,,,
140,0.9,0.9,,,
90,0.3,0.9,,,
41,0.9,0.9,,,
86,0.3,0.9,,,
159,0.9,0.9,,,
83,0.3,0.9,,,
49,0.9,0.9,,,
91,0.6,0.9,,,
117,0.6,0.9,,,
69,0.3,0.9,,,
173,0.9,0.9,,,
124,0.6,0.9,,,
90,0.3,0.9,,,
130,0.6,0.9,,,
88,0.3,0.9,,,
171,0.9,0.9,,,
84,0.3,0.9,,,
141,0.9,0.9,,,
133,0.9,0.9,,,
124,0.6,0.9,,,
133,0.9,0.9,,,
113,0.6,0.9,,,
106,0.6,0.9,,,
132,0.9,0.9,,,
36,0.9,0.9,,,
144,0.9,0.9,,,
118,0.6,0.9,,,
104,0.6,0.9,,,
4,0.9,0.6,,,
13,0.6,0.6,,,
6,0.3,0.6,,,
8,0.3,0.6,,,
15,0.6,0.6,,,
14,0.6,0.6,,,
13,0.6,0.6,,,
5,0.3,0.6,,,
7,0.3,0.6,,,
11,0.6,0.6,,,
10,0.3,0.6,,,
6,0.3,0.6,,,
18,0.9,0.6,,,
16,0.9,0.6,,,
11,0.6,0.6,,,
11,0.6,0.6,,,
6,0.3,0.6,,,
15,0.6,0.6,,,
6,0.3,0.6,,,
5,0.3,0.6,,,
8,0.3,0.6,,,
19,0.9,0.6,,,
19,0.9,0.6,,,
7,0.3,0.6,,,
8,0.3,0.6,,,
7,0.3,0.6,,,
14,0.6,0.6,,,
18,0.9,0.6,,,
19,0.9,0.6,,,
5,0.3,0.6,,,
8,0.3,0.6,,,
9,0.3,0.6,,,
13,0.6,0.6,,,
8,0.3,0.6,,,
12,0.6,0.6,,,
9,0.3,0.6,,,
10,0.3,0.6,,,
6,0.3,0.6,,,
6,0.3,0.6,,,
17,0.9,0.6,,,
10,0.3,0.6,,,
16,0.9,0.6,,,
19,0.9,0.6,,,
7,0.3,0.6,,,
6,0.3,0.6,,,
17,0.9,0.6,,,
9,0.3,0.6,,,
17,0.9,0.6,,,
19,0.9,0.6,,,
4,0.9,0.6,,,
13,0.6,0.6,,,
10,0.3,0.6,,,
13,0.6,0.6,,,
4,0.9,0.6,,,
14,0.6,0.6,,,
9,0.3,0.6,,,
8,0.3,0.6,,,
11,0.6,0.6,,,
12,0.6,0.6,,,
11,0.6,0.6,,,
16,0.9,0.6,,,
13,0.6,0.6,,,
8,0.3,0.6,,,
7,0.3,0.6,,,
10,0.3,0.6,,,
7,0.3,0.6,,,
11,0.6,0.6,,,
9,0.3,0.6,,,
6,0.3,0.6,,,
8,0.3,0.6,,,
8,0.3,0.6,,,
11,0.6,0.6,,,
10,0.3,0.6,,,
9,0.3,0.6,,,
10,0.3,0.6,,,
8,0.3,0.6,,,
4,0.9,0.6,,,
6,0.3,0.6,,,
16,0.9,0.6,,,
16,0.9,0.6,,,
12,0.6,0.6,,,
18,0.9,0.6,,,
4,0.9,0.6,,,
11,0.6,0.6,,,
12,0.6,0.6,,,
13,0.6,0.6,,,
19,0.9,0.6,,,
10,0.3,0.6,,,
11,0.6,0.6,,,
16,0.9,0.6,,,
6,0.3,0.6,,,
8,0.3,0.6,,,
11,0.6,0.6,,,
4,0.9,0.6,,,
8,0.3,0.6,,,
18,0.9,0.6,,,
4,0.9,0.6,,,
5,0.3,0.6,,,
12,0.6,0.6,,,
6,0.3,0.6,,,
7,0.3,0.6,,,
4,0.9,0.6,,,
6,0.3,0.6,,,
6,0.3,0.6,,,
7,0.3,0.6,,,
11,0.6,0.6,,,
8,0.3,0.6,,,
8,0.3,0.6,,,
11,0.6,0.6,,,
8,0.3,0.6,,,
12,0.6,0.6,,,
6,0.3,0.6,,,
11,0.6,0.6,,,
7,0.3,0.6,,,
17,0.9,0.6,,,
13,0.6,0.6,,,
6,0.3,0.6,,,
17,0.9,0.6,,,
10,0.3,0.6,,,
5,0.3,0.6,,,
4,0.9,0.6,,,
17,0.9,0.6,,,
19,0.9,0.6,,,
11,0.6,0.6,,,
13,0.6,0.6,,,
15,0.6,0.6,,,
5,0.3,0.6,,,
5,0.3,0.6,,,
13,0.6,0.6,,,
10,0.3,0.6,,,
16,0.9,0.6,,,
9,0.3,0.6,,,
14,0.6,0.6,,,
9,0.3,0.6,,,
13,0.6,0.6,,,
6,0.3,0.6,,,
6,0.3,0.6,,,
12,0.6,0.6,,,
10,0.3,0.6,,,
9,0.3,0.6,,,
10,0.3,0.6,,,
5,0.3,0.6,,,
8,0.3,0.6,,,
6,0.3,0.6,,,
16,0.9,0.6,,,
5,0.3,0.6,,,
9,0.3,0.6,,,
8,0.3,0.6,,,
9,0.3,0.6,,,
17,0.9,0.6,,,
12,0.6,0.6,,,
12,0.6,0.6,,,
18,0.9,0.6,,,
9,0.3,0.6,,,
4,0.9,0.6,,,
15,0.6,0.6,,,
6,0.3,0.6,,,
6,0.3,0.6,,,
9,0.3,0.6,,,
5,0.3,0.6,,,
7,0.3,0.6,,,
9,0.3,0.6,,,
6,0.3,0.6,,,
6,0.3,0.6,,,
13,0.6,0.6,,,
17,0.9,0.6,,,
4,0.9,0.6,,,
5,0.3,0.6,,,
6,0.3,0.6,,,
14,0.6,0.6,,,
7,0.3,0.6,,,
7,0.3,0.6,,,
11,0.6,0.6,,,
14,0.6,0.6,,,
18,0.9,0.6,,,
9,0.3,0.6,,,
18,0.9,0.6,,,
10,0.3,0.6,,,
12,0.6,0.6,,,
4,0.9,0.6,,,
11,0.6,0.6,,,
13,0.6,0.6,,,
11,0.6,0.6,,,
13,0.6,0.6,,,
9,0.3,0.6,,,
18,0.9,0.6,,,
6,0.3,0.6,,,
8,0.3,0.6,,,
8,0.3,0.6,,,
13,0.6,0.6,,,
19,0.9,0.6,,,
7,0.3,0.6,,,
9,0.3,0.6,,,
10,0.3,0.6,,,
19,0.9,0.6,,,
18,0.9,0.6,,,
7,0.3,0.6,,,
6,0.3,0.6,,,
10,0.3,0.6,,,
10,0.3,0.6,,,
14,0.6,0.6,,,
16,0.9,0.6,,,
19,0.9,0.6,,,
15,0.6,0.6,,,
12,0.6,0.6,,,
7,0.3,0.6,,,
17,0.9,0.6,,,
12,0.6,0.6,,,
13,0.6,0.6,,,
17,0.9,0.6,,,
15,0.6,0.6,,,
10,0.3,0.6,,,
4,0.9,0.6,,,
8,0.3,0.6,,,
8,0.3,0.6,,,
4,0.9,0.6,,,
11,0.6,0.6,,,
13,0.6,0.6,,,
14,0.6,0.6,,,
12,0.6,0.6,,,
5,0.3,0.6,,,
17,0.9,0.6,,,
16,0.9,0.6,,,
18,0.9,0.6,,,
12,0.6,0.6,,,
9,0.3,0.6,,,
11,0.6,0.6,,,
4,0.9,0.6,,,
13,0.6,0.6,,,
4,0.9,0.6,,,
14,0.6,0.6,,,
4,0.9,0.6,,,
14,0.6,0.6,,,
10,0.3,0.6,,,
4,0.9,0.6,,,
17,0.9,0.6,,,
16,0.9,0.6,,,
14,0.6,0.6,,,
15,0.6,0.6,,,
11,0.6,0.6,,,
16,0.9,0.6,,,
4,0.9,0.6,,,
5,0.3,0.6,,,
13,0.6,0.6,,,
10,0.3,0.6,,,
15,0.6,0.6,,,
8,0.3,0.6,,,
6,0.3,0.6,,,
4,0.9,0.6,,,
12,0.6,0.6,,,
8,0.3,0.6,,,
15,0.6,0.6,,,
9,0.3,0.6,,,
16,0.9,0.6,,,
4,0.9,0.6,,,
6,0.3,0.6,,,
14,0.6,0.6,,,
18,0.9,0.6,,,
6,0.3,0.6,,,
8,0.3,0.6,,,
5,0.3,0.6,,,
15,0.6,0.6,,,
9,0.3,0.6,,,
11,0.6,0.6,,,
6,0.3,0.6,,,
15,0.6,0.6,,,
9,0.3,0.6,,,
17,0.9,0.6,,,
14,0.6,0.6,,,
18,0.9,0.6,,,
6,0.3,0.6,,,
5,0.3,0.6,,,
10,0.3,0.6,,,
7,0.3,0.6,,,
14,0.6,0.6,,,
9,0.3,0.6,,,
10,0.3,0.6,,,
17,0.9,0.6,,,
5,0.3,0.6,,,
7,0.3,0.6,,,
6,0.3,0.6,,,
15,0.6,0.6,,,
11,0.6,0.6,,,
5,0.3,0.6,,,
9,0.3,0.6,,,
5,0.3,0.6,,,
13,0.6,0.6,,,
14,0.6,0.6,,,
7,0.3,0.6,,,
10,0.3,0.6,,,
16,0.9,0.6,,,
6,0.3,0.6,,,
14,0.6,0.6,,,
8,0.3,0.6,,,
8,0.3,0.6,,,
4,0.9,0.6,,,
6,0.3,0.6,,,
11,0.6,0.6,,,
10,0.3,0.6,,,
5,0.3,0.6,,,
16,0.9,0.6,,,
16,0.9,0.6,,,
17,0.9,0.6,,,
11,0.6,0.6,,,
6,0.3,0.6,,,
19,0.9,0.6,,,
16,0.9,0.6,,,
15,0.6,0.6,,,
14,0.6,0.6,,,
14,0.6,0.6,,,
10,0.3,0.6,,,
5,0.3,0.6,,,
8,0.3,0.6,,,
5,0.3,0.6,,,
10,0.3,0.6,,,
18,0.9,0.6,,,
19,0.9,0.6,,,
9,0.3,0.6,,,
15,0.6,0.6,,,
19,0.9,0.6,,,
5,0.3,0.6,,,
7,0.3,0.6,,,
7,0.3,0.6,,,
4,0.9,0.6,,,
5,0.3,0.6,,,
15,0.6,0.6,,,
5,0.3,0.6,,,
4,0.9,0.6,,,
12,0.6,0.6,,,
6,0.3,0.6,,,
10,0.3,0.6,,,
6,0.3,0.6,,,
5,0.3,0.6,,,
7,0.3,0.6,,,
