Time,Level,Mode,NewRate,Rate,Output
22,0.6,0.3,,0.206611570247934,
51,0.6,0.3,,0.037433155080214,
29,0.6,0.3,,0.134796238244514,
27,0.6,0.3,,0.151515151515152,
31,0.6,0.3,,0.120234604105572,
21,0.6,0.3,,0.220779220779221,
27,0.6,0.3,,0.151515151515152,
53,0.6,0.3,,0.032590051457976,
41,0.6,0.3,,0.068736141906874,
63,0.6,0.3,,0.012987012987013,
69,0.6,0.3,,0.00395256916996,
41,0.6,0.3,,0.068736141906874,
33,0.6,0.3,,0.107438016528926,
45,0.6,0.3,,0.054545454545455,
26,0.6,0.3,,0.160839160839161,
40,0.6,0.3,,0.072727272727273,
28,0.6,0.3,,0.142857142857143,
30,0.9,0.3,,0.127272727272727,
38,0.9,0.3,,0.08133971291866,
28,0.9,0.3,,0.142857142857143,
30,0.9,0.3,,0.127272727272727,
25,0.9,0.3,,0.170909090909091,
24,0.9,0.3,,0.181818181818182,
11,0.9,0.3,,0.504132231404959,
25,0.9,0.3,,0.170909090909091,
48,0.9,0.3,,0.045454545454546,
37,0.9,0.3,,0.085995085995086,
47,0.9,0.3,,0.048355899419729,
41,0.9,0.3,,0.068736141906874,
57,0.9,0.3,,0.023923444976077,
33,0.9,0.3,,0.107438016528926,
29,0.9,0.3,,0.134796238244514,
22,0.9,0.3,,0.206611570247934,
39,0.9,0.3,,0.076923076923077,
17,0.9,0.3,,0.294117647058824,
56,0.9,0.3,,0.025974025974026,
20,0.9,0.3,,0.236363636363636,
51,0.9,0.3,,0.037433155080214,
17,0.9,0.3,,0.294117647058824,
31,0.9,0.3,,0.120234604105572,
37,0.9,0.3,,0.085995085995086,
55,0.9,0.3,,0.028099173553719,
33,0.9,0.3,,0.107438016528926,
43,0.9,0.3,,0.061310782241015,
56,0.9,0.3,,0.025974025974026,
43,0.9,0.3,,0.061310782241015,
41,0.9,0.3,,0.068736141906874,
51,0.9,0.3,,0.037433155080214,
22,0.9,0.3,,0.206611570247934,
35,0.9,0.3,,0.096103896103896,
28,0.9,0.3,,0.142857142857143,
68,0.9,0.3,,0.005347593582888,
30,0.9,0.3,,0.127272727272727,
17,0.9,0.3,,0.294117647058824,
41,0.9,0.3,,0.068736141906874,
27,0.9,0.3,,0.151515151515152,
49,0.9,0.3,,0.042671614100186,
42,0.9,0.3,,0.064935064935065,
35,0.9,0.3,,0.096103896103896,
47,0.9,0.3,,0.048355899419729,
45,0.9,0.3,,0.054545454545455,
60,0.9,0.3,,0.018181818181818,
26,0.9,0.3,,0.160839160839161,
48,0.9,0.3,,0.045454545454546,
10,0.9,0.3,,0.563636363636364,
41,0.9,0.3,,0.068736141906874,
31,0.9,0.3,,0.120234604105572,
32,0.9,0.3,,0.113636363636364,
14,0.9,0.3,,0.376623376623377,
39,0.9,0.3,,0.076923076923077,
29,0.9,0.3,,0.134796238244514,
30,0.9,0.3,,0.127272727272727,
34,0.9,0.3,,0.101604278074866,
24,0.9,0.3,,0.181818181818182,
50,0.9,0.3,,0.04,
36,0.9,0.3,,0.090909090909091,
24,0.9,0.3,,0.181818181818182,
37,0.9,0.3,,0.085995085995086,
44,0.9,0.3,,0.057851239669422,
39,0.9,0.3,,0.076923076923077,
54,0.9,0.3,,0.03030303030303,
24,0.9,0.3,,0.181818181818182,
25,0.9,0.3,,0.170909090909091,
33,0.9,0.3,,0.107438016528926,
28,0.9,0.3,,0.142857142857143,
27,0.9,0.3,,0.151515151515152,
34,0.9,0.3,,0.101604278074866,
55,0.9,0.3,,0.028099173553719,
37,0.9,0.3,,0.085995085995086,
66,0.9,0.3,,0.008264462809917,
42,0.9,0.3,,0.064935064935065,
29,0.9,0.3,,0.134796238244514,
11,0.9,0.3,,0.504132231404959,
35,0.9,0.3,,0.096103896103896,
28,0.9,0.3,,0.142857142857143,
32,0.9,0.3,,0.113636363636364,
40,0.9,0.3,,0.072727272727273,
47,0.9,0.3,,0.048355899419729,
49,0.9,0.3,,0.042671614100186,
51,0.9,0.3,,0.037433155080214,
37,0.9,0.3,,0.085995085995086,
41,0.9,0.3,,0.068736141906874,
58,0.9,0.3,,0.021943573667712,
10,0.9,0.3,,0.563636363636364,
48,0.9,0.3,,0.045454545454546,
25,0.9,0.3,,0.170909090909091,
35,0.9,0.3,,0.096103896103896,
50,0.9,0.3,,0.04,
31,0.9,0.3,,0.120234604105572,
110,0.6,0.9,,0.355510411376333,
77,0.3,0.9,,0.747297395342088,
105,0.6,0.9,,0.399042298483639,
16,0.9,0.9,,1,
27,0.9,0.9,,1,
93,0.6,0.9,,0.522616687691476,
73,0.3,0.9,,0.818856661819851,
138,0.9,0.9,,0.170026718484333,
25,0.9,0.9,,1,
72,0.3,0.9,,0.837988826815642,
103,0.6,0.9,,0.417638444432391,
53,0.3,0.9,,1,
60,0.3,0.9,,1,
177,0.9,0.9,,0.009468800303002,
38,0.9,0.9,,1,
93,0.6,0.9,,0.522616687691476,
99,0.6,0.9,,0.457084814626714,
39,0.9,0.9,,1,
170,0.9,0.9,,0.032862306933947,
80,0.3,0.9,,0.698324022346369,
66,0.3,0.9,,0.964956830878619,
100,0.6,0.9,,0.446927374301676,
165,0.9,0.9,,0.05078720162519,
164,0.9,0.9,,0.054503338329473,
111,0.6,0.9,,0.347274648950627,
95,0.6,0.9,,0.499852984416348,
131,0.9,0.9,,0.208964134931127,
105,0.6,0.9,,0.399042298483639,
131,0.9,0.9,,0.208964134931127,
104,0.6,0.9,,0.408250966910185,
167,0.9,0.9,,0.043488442110193,
92,0.6,0.9,,0.534369686665047,
108,0.6,0.9,,0.37243947858473,
120,0.6,0.9,,0.279329608938547,
84,0.3,0.9,,0.638467677573823,
12,0.9,0.9,,1,
102,0.6,0.9,,0.427209990141308,
87,0.3,0.9,,0.597187439799653,
83,0.3,0.9,,0.652890893181665,
124,0.6,0.9,,0.252297711299333,
103,0.6,0.9,,0.417638444432391,
105,0.6,0.9,,0.399042298483639,
45,0.9,0.9,,1,
63,0.3,0.9,,1,
61,0.3,0.9,,1,
174,0.9,0.9,,0.019264110961279,
154,0.9,0.9,,0.094319088732497,
164,0.9,0.9,,0.054503338329473,
141,0.9,0.9,,0.154522762391537,
136,0.9,0.9,,0.180742688136707,
61,0.3,0.9,,1,
63,0.3,0.9,,1,
134,0.9,0.9,,0.191778537480197,
80,0.3,0.9,,0.698324022346369,
143,0.9,0.9,,0.144548189240927,
87,0.3,0.9,,0.597187439799653,
121,0.6,0.9,,0.272404081444203,
149,0.9,0.9,,0.116231112444228,
128,0.6,0.9,,0.22695530726257,
132,0.9,0.9,,0.203148806500762,
126,0.6,0.9,,0.239425379090183,
104,0.6,0.9,,0.408250966910185,
83,0.3,0.9,,0.652890893181665,
58,0.3,0.9,,1,
101,0.6,0.9,,0.436971071408817,
152,0.9,0.9,,0.102910908556307,
165,0.9,0.9,,0.05078720162519,
77,0.3,0.9,,0.747297395342088,
149,0.9,0.9,,0.116231112444228,
109,0.6,0.9,,0.363897288708933,
65,0.3,0.9,,0.988397077782552,
170,0.9,0.9,,0.032862306933947,
11,0.9,0.9,,1,
129,0.6,0.9,,0.220865272183968,
143,0.9,0.9,,0.144548189240927,
59,0.3,0.9,,1,
162,0.9,0.9,,0.062073246430788,
109,0.6,0.9,,0.363897288708933,
73,0.3,0.9,,0.818856661819851,
123,0.6,0.9,,0.258890857064995,
73,0.3,0.9,,0.818856661819851,
152,0.9,0.9,,0.102910908556307,
102,0.6,0.9,,0.427209990141308,
83,0.3,0.9,,0.652890893181665,
160,0.9,0.9,,0.069832402234637,
77,0.3,0.9,,0.747297395342088,
119,0.6,0.9,,0.286371531852965,
61,0.3,0.9,,1,
115,0.6,0.9,,0.315763905756619,
156,0.9,0.9,,0.085947571981092,
108,0.6,0.9,,0.37243947858473,
95,0.6,0.9,,0.499852984416348,
145,0.9,0.9,,0.134848776728954,
75,0.3,0.9,,0.782122905027933,
129,0.6,0.9,,0.220865272183968,
46,0.9,0.9,,1,
62,0.3,0.9,,1,
63,0.3,0.9,,1,
88,0.3,0.9,,0.58405281868969,
65,0.3,0.9,,0.988397077782552,
165,0.9,0.9,,0.05078720162519,
122,0.6,0.9,,0.265592087187471,
115,0.6,0.9,,0.315763905756619,
138,0.9,0.9,,0.170026718484333,
136,0.9,0.9,,0.180742688136707,
127,0.6,0.9,,0.233141248405402,
22,0.9,0.9,,1,
96,0.6,0.9,,0.488826815642458,
105,0.6,0.9,,0.399042298483639,
49,0.9,0.9,,1,
133,0.9,0.9,,0.197420926618221,
99,0.6,0.9,,0.457084814626714,
89,0.3,0.9,,0.57121335760467,
130,0.6,0.9,,0.214868929952729,
75,0.3,0.9,,0.782122905027933,
76,0.3,0.9,,0.764481034989709,
86,0.3,0.9,,0.610627517214499,
175,0.9,0.9,,0.015961691939346,
30,0.9,0.9,,1,
162,0.9,0.9,,0.062073246430788,
152,0.9,0.9,,0.102910908556307,
153,0.9,0.9,,0.09858692080184,
130,0.6,0.9,,0.214868929952729,
77,0.3,0.9,,0.747297395342088,
41,0.9,0.9,,1,
22,0.9,0.9,,1,
128,0.6,0.9,,0.22695530726257,
38,0.9,0.9,,1,
146,0.9,0.9,,0.130098721971378,
101,0.6,0.9,,0.436971071408817,
134,0.9,0.9,,0.191778537480197,
62,0.3,0.9,,1,
154,0.9,0.9,,0.094319088732497,
161,0.9,0.9,,0.065928727575558,
103,0.6,0.9,,0.417638444432391,
32,0.9,0.9,,1,
98,0.6,0.9,,0.467449549652263,
52,0.3,0.9,,1,
116,0.6,0.9,,0.308225775380466,
159,0.9,0.9,,0.073785179719616,
89,0.3,0.9,,0.57121335760467,
90,0.3,0.9,,0.558659217877095,
129,0.6,0.9,,0.220865272183968,
90,0.3,0.9,,0.558659217877095,
161,0.9,0.9,,0.065928727575558,
79,0.3,0.9,,0.714235202602362,
113,0.6,0.9,,0.331240421219162,
174,0.9,0.9,,0.019264110961279,
147,0.9,0.9,,0.125413293809144,
170,0.9,0.9,,0.032862306933947,
97,0.6,0.9,,0.478027990554628,
19,0.9,0.9,,1,
81,0.3,0.9,,0.682805710738672,
107,0.6,0.9,,0.381141335561009,
151,0.9,0.9,,0.10729216767176,
135,0.9,0.9,,0.186219739292365,
40,0.9,0.9,,1,
76,0.3,0.9,,0.764481034989709,
50,0.3,0.9,,1,
170,0.9,0.9,,0.032862306933947,
113,0.6,0.9,,0.331240421219162,
102,0.6,0.9,,0.427209990141308,
134,0.9,0.9,,0.191778537480197,
115,0.6,0.9,,0.315763905756619,
122,0.6,0.9,,0.265592087187471,
85,0.3,0.9,,0.624383831744989,
164,0.9,0.9,,0.054503338329473,
107,0.6,0.9,,0.381141335561009,
165,0.9,0.9,,0.05078720162519,
127,0.6,0.9,,0.233141248405402,
101,0.6,0.9,,0.436971071408817,
53,0.3,0.9,,1,
111,0.6,0.9,,0.347274648950627,
79,0.3,0.9,,0.714235202602362,
88,0.3,0.9,,0.58405281868969,
99,0.6,0.9,,0.457084814626714,
78,0.3,0.9,,0.730554361839278,
94,0.6,0.9,,0.511113752525853,
141,0.9,0.9,,0.154522762391537,
58,0.3,0.9,,1,
110,0.6,0.9,,0.355510411376333,
115,0.6,0.9,,0.315763905756619,
178,0.9,0.9,,0.006277069863788,
102,0.6,0.9,,0.427209990141308,
32,0.9,0.9,,1,
110,0.6,0.9,,0.355510411376333,
120,0.6,0.9,,0.279329608938547,
113,0.6,0.9,,0.331240421219162,
78,0.3,0.9,,0.730554361839278,
176,0.9,0.9,,0.012696800406298,
110,0.6,0.9,,0.355510411376333,
116,0.6,0.9,,0.308225775380466,
101,0.6,0.9,,0.436971071408817,
135,0.9,0.9,,0.186219739292365,
161,0.9,0.9,,0.065928727575558,
138,0.9,0.9,,0.170026718484333,
36,0.9,0.9,,1,
139,0.9,0.9,,0.164784373618424,
79,0.3,0.9,,0.714235202602362,
137,0.9,0.9,,0.175345593932227,
75,0.3,0.9,,0.782122905027933,
67,0.3,0.9,,0.942216292837488,
76,0.3,0.9,,0.764481034989709,
80,0.3,0.9,,0.698324022346369,
131,0.9,0.9,,0.208964134931127,
176,0.9,0.9,,0.012696800406298,
105,0.6,0.9,,0.399042298483639,
68,0.3,0.9,,0.920144594150509,
129,0.6,0.9,,0.220865272183968,
92,0.6,0.9,,0.534369686665047,
136,0.9,0.9,,0.180742688136707,
162,0.9,0.9,,0.062073246430788,
140,0.9,0.9,,0.159616919393456,
150,0.9,0.9,,0.111731843575419,
128,0.6,0.9,,0.22695530726257,
77,0.3,0.9,,0.747297395342088,
68,0.3,0.9,,0.920144594150509,
153,0.9,0.9,,0.09858692080184,
117,0.6,0.9,,0.30081650193382,
97,0.6,0.9,,0.478027990554628,
147,0.9,0.9,,0.125413293809144,
107,0.6,0.9,,0.381141335561009,
97,0.6,0.9,,0.478027990554628,
126,0.6,0.9,,0.239425379090183,
152,0.9,0.9,,0.102910908556307,
141,0.9,0.9,,0.154522762391537,
140,0.9,0.9,,0.159616919393456,
73,0.3,0.9,,0.818856661819851,
170,0.9,0.9,,0.032862306933947,
96,0.6,0.9,,0.488826815642458,
88,0.3,0.9,,0.58405281868969,
101,0.6,0.9,,0.436971071408817,
67,0.3,0.9,,0.942216292837488,
87,0.3,0.9,,0.597187439799653,
175,0.9,0.9,,0.015961691939346,
134,0.9,0.9,,0.191778537480197,
136,0.9,0.9,,0.180742688136707,
110,0.6,0.9,,0.355510411376333,
149,0.9,0.9,,0.116231112444228,
85,0.3,0.9,,0.624383831744989,
131,0.9,0.9,,0.208964134931127,
92,0.6,0.9,,0.534369686665047,
97,0.6,0.9,,0.478027990554628,
124,0.6,0.9,,0.252297711299333,
90,0.3,0.9,,0.558659217877095,
99,0.6,0.9,,0.457084814626714,
82,0.3,0.9,,0.66766589453604,
78,0.3,0.9,,0.730554361839278,
34,0.9,0.9,,1,
83,0.3,0.9,,0.652890893181665,
158,0.9,0.9,,0.077787992362634,
122,0.6,0.9,,0.265592087187471,
154,0.9,0.9,,0.094319088732497,
136,0.9,0.9,,0.180742688136707,
109,0.6,0.9,,0.363897288708933,
94,0.6,0.9,,0.511113752525853,
72,0.3,0.9,,0.837988826815642,
127,0.6,0.9,,0.233141248405402,
54,0.3,0.9,,1,
67,0.3,0.9,,0.942216292837488,
167,0.9,0.9,,0.043488442110193,
56,0.3,0.9,,1,
102,0.6,0.9,,0.427209990141308,
123,0.6,0.9,,0.258890857064995,
109,0.6,0.9,,0.363897288708933,
143,0.9,0.9,,0.144548189240927,
142,0.9,0.9,,0.149500354079786,
136,0.9,0.9,,0.180742688136707,
167,0.9,0.9,,0.043488442110193,
72,0.3,0.9,,0.837988826815642,
116,0.6,0.9,,0.308225775380466,
91,0.6,0.9,,0.546380993308368,
97,0.6,0.9,,0.478027990554628,
54,0.3,0.9,,1,
135,0.9,0.9,,0.186219739292365,
88,0.3,0.9,,0.58405281868969,
160,0.9,0.9,,0.069832402234637,
139,0.9,0.9,,0.164784373618424,
115,0.6,0.9,,0.315763905756619,
155,0.9,0.9,,0.090106325464048,
149,0.9,0.9,,0.116231112444228,
85,0.3,0.9,,0.624383831744989,
160,0.9,0.9,,0.069832402234637,
33,0.9,0.9,,1,
136,0.9,0.9,,0.180742688136707,
100,0.6,0.9,,0.446927374301676,
104,0.6,0.9,,0.408250966910185,
44,0.9,0.9,,1,
128,0.6,0.9,,0.22695530726257,
96,0.6,0.9,,0.488826815642458,
100,0.6,0.9,,0.446927374301676,
111,0.6,0.9,,0.347274648950627,
78,0.3,0.9,,0.730554361839278,
164,0.9,0.9,,0.054503338329473,
119,0.6,0.9,,0.286371531852965,
79,0.3,0.9,,0.714235202602362,
121,0.6,0.9,,0.272404081444203,
145,0.9,0.9,,0.134848776728954,
128,0.6,0.9,,0.22695530726257,
178,0.9,0.9,,0.006277069863788,
79,0.3,0.9,,0.714235202602362,
80,0.3,0.9,,0.698324022346369,
107,0.6,0.9,,0.381141335561009,
90,0.3,0.9,,0.558659217877095,
90,0.3,0.9,,0.558659217877095,
112,0.6,0.9,,0.339185953711093,
121,0.6,0.9,,0.272404081444203,
137,0.9,0.9,,0.175345593932227,
2,0.9,0.9,,1,
6,0.3,0.6,,0.577777777777778,
9,0.3,0.6,,0.296296296296296,
5,0.3,0.6,,0.746666666666667,
8,0.3,0.6,,0.366666666666667,
13,0.6,0.6,,0.123076923076923,
14,0.6,0.6,,0.095238095238095,
16,0.9,0.6,,0.05,
6,0.3,0.6,,0.577777777777778,
9,0.3,0.6,,0.296296296296296,
14,0.6,0.6,,0.095238095238095,
5,0.3,0.6,,0.746666666666667,
15,0.6,0.6,,0.071111111111111,
4,0.9,0.6,,1,
5,0.3,0.6,,0.746666666666667,
5,0.3,0.6,,0.746666666666667,
4,0.9,0.6,,1,
13,0.6,0.6,,0.123076923076923,
9,0.3,0.6,,0.296296296296296,
6,0.3,0.6,,0.577777777777778,
6,0.3,0.6,,0.577777777777778,
11,0.6,0.6,,0.193939393939394,
18,0.9,0.6,,0.014814814814815,
9,0.3,0.6,,0.296296296296296,
19,0.9,0.6,,0,
9,0.3,0.6,,0.296296296296296,
4,0.9,0.6,,1,
10,0.3,0.6,,0.24,
10,0.3,0.6,,0.24,
4,0.9,0.6,,1,
11,0.6,0.6,,0.193939393939394,
8,0.3,0.6,,0.366666666666667,
14,0.6,0.6,,0.095238095238095,
15,0.6,0.6,,0.071111111111111,
10,0.3,0.6,,0.24,
17,0.9,0.6,,0.031372549019608,
5,0.3,0.6,,0.746666666666667,
13,0.6,0.6,,0.123076923076923,
4,0.9,0.6,,1,
10,0.3,0.6,,0.24,
10,0.3,0.6,,0.24,
6,0.3,0.6,,0.577777777777778,
18,0.9,0.6,,0.014814814814815,
16,0.9,0.6,,0.05,
12,0.6,0.6,,0.155555555555555,
14,0.6,0.6,,0.095238095238095,
19,0.9,0.6,,0,
6,0.3,0.6,,0.577777777777778,
7,0.3,0.6,,0.457142857142857,
9,0.3,0.6,,0.296296296296296,
14,0.6,0.6,,0.095238095238095,
16,0.9,0.6,,0.05,
9,0.3,0.6,,0.296296296296296,
17,0.9,0.6,,0.031372549019608,
8,0.3,0.6,,0.366666666666667,
18,0.9,0.6,,0.014814814814815,
13,0.6,0.6,,0.123076923076923,
5,0.3,0.6,,0.746666666666667,
6,0.3,0.6,,0.577777777777778,
6,0.3,0.6,,0.577777777777778,
11,0.6,0.6,,0.193939393939394,
5,0.3,0.6,,0.746666666666667,
