Time,Level,Mode,NewRate,Rate,Output
40,0.6,0.3,0.74825174825175,0.72727272727273,0.8133971291866
38,0.6,0.3,0.770334928229665,0.8133971291866,0.113636363636364
32,0.6,0.3,0.463516746411482,0.113636363636364,0.170909090909091
25,0.6,0.3,0.142272727272727,0.170909090909091,0.272727272727273
18,0.6,0.3,0.221818181818182,0.272727272727273,0.120234604105572
31,0.6,0.3,0.196480938416423,0.120234604105572,0.51383399209486
46,0.6,0.3,0.317034298100216,0.51383399209486,0.4
50,0.6,0.3,0.45691699604743,0.4,0.193675889328063
23,0.6,0.3,0.296837944664031,0.193675889328063,0.54545454545455
45,0.6,0.3,0.369565217391306,0.54545454545455,0.107438016528926
33,0.6,0.3,0.326446280991738,0.107438016528926,0.236363636363636
20,0.6,0.3,0.171900826446281,0.236363636363636,0.37433155080214
51,0.6,0.3,0.305347593582888,0.37433155080214,0.76923076923077
39,0.6,0.3,0.571781160016455,0.76923076923077,0.61310782241015
43,0.6,0.3,0.69116929582046,0.61310782241015,0.272727272727273
18,0.6,0.3,0.442917547568712,0.272727272727273,0.42671614100186
49,0.6,0.3,0.349721706864566,0.42671614100186,0.107438016528926
33,0.6,0.3,0.267077078765393,0.107438016528926,0.206611570247934
22,0.6,0.3,0.15702479338843,0.206611570247934,0.85995085995086
37,0.6,0.3,0.533281215099397,0.85995085995086,0.206611570247934
22,0.6,0.3,0.533281215099397,0.206611570247934,0.51383399209486
46,0.6,0.3,0.360222781171397,0.51383399209486,0.120234604105572
31,0.6,0.3,0.317034298100216,0.120234604105572,0.170909090909091
25,0.6,0.3,0.145571847507332,0.170909090909091,0.45454545454546
48,0.6,0.3,0.312727272727275,0.45454545454546,0.181818181818182
24,0.6,0.3,0.318181818181821,0.181818181818182,0.90909090909091
36,0.6,0.3,0.545454545454546,0.90909090909091,0.253588516746411
19,0.6,0.3,0.581339712918661,0.253588516746411,0.96103896103896
35,0.6,0.3,0.607313738892685,0.96103896103896,0.16393442622951
61,0.6,0.3,0.562486693634235,0.16393442622951,0.48355899419729
47,0.6,0.3,0.3237467102134,0.48355899419729,0.107438016528926
33,0.6,0.3,0.295498505363108,0.107438016528926,0.28099173553719
55,0.6,0.3,0.194214876033058,0.28099173553719,0.134796238244514
29,0.6,0.3,0.207893986890852,0.134796238244514,0.57851239669422
44,0.6,0.3,0.356654317469367,0.57851239669422,0.193675889328063
23,0.6,0.3,0.386094143011142,0.193675889328063,0.76923076923077
39,0.6,0.3,0.481453329279417,0.76923076923077,0.376623376623377
14,0.6,0.3,0.572927072927074,0.376623376623377,0.253588516746411
19,0.6,0.3,0.315105946684894,0.253588516746411,0.236363636363636
20,0.6,0.3,0.96103895,0.236363636363636,0.31653878
27,0.6,0.3,0.96103895,0.31653878,0.43545145
20,0.6,0.3,0.96103895,0.43545145,0.43427208
50,0.6,0.3,0.96103895,0.43427208,0.333207
37,0.6,0.3,0.96103895,0.333207,0.36638984
35,0.6,0.3,0.96103895,0.36638984,0.37844497
42,0.6,0.3,0.96103895,0.37844497,0.38773537
41,0.6,0.3,0.96103895,0.38773537,0.35631686
39,0.6,0.3,0.96103895,0.35631686,0.33628458
7,0.6,0.3,0.96103895,0.33628458,0.47063428
29,0.6,0.3,0.96103895,0.47063428,0.3728377
32,0.6,0.3,0.96103895,0.3728377,0.3539074
15,0.6,0.3,0.96103895,0.3539074,0.428022
40,0.6,0.3,0.96103895,0.428022,0.3669931
63,0.6,0.3,0.96103895,0.3669931,0.350494
30,0.6,0.3,0.96103895,0.350494,0.39692244
27,0.6,0.3,0.96103895,0.39692244,0.400909
40,0.6,0.3,0.96103895,0.400909,0.3687751
23,0.6,0.3,0.96103895,0.3687751,0.39485964
23,0.6,0.3,0.96103895,0.39485964,0.40093502
26,0.6,0.3,0.96103895,0.40093502,0.3914301
53,0.6,0.3,0.96103895,0.3914301,0.3292465
9,0.6,0.3,0.96103895,0.3292465,0.39938787
49,0.6,0.3,0.96103895,0.39938787,0.32009232
46,0.6,0.3,0.96103895,0.32009232,0.34686345
46,0.6,0.3,0.96103895,0.34686345,0.3537432
40,0.6,0.3,0.96103895,0.3537432,0.33231166
65,0.6,0.3,0.96103895,0.33231166,0.29301012
24,0.6,0.3,0.96103895,0.29301012,0.40282208
13,0.6,0.3,0.96103895,0.40282208,0.38165483
7,0.6,0.3,0.96103895,0.38165483,0.42249155
39,0.6,0.3,0.96103895,0.42249155,0.17108646
12,0.6,0.3,0.96103895,0.17108646,0.40998128
44,0.6,0.3,0.96103895,0.40998128,0.41415048
31,0.6,0.3,0.96103895,0.41415048,0.35085416
41,0.6,0.3,0.96103895,0.35085416,0.2970071
19,0.6,0.3,0.96103895,0.2970071,0.33844608
47,0.6,0.3,0.96103895,0.33844608,0.30741557
49,0.6,0.3,0.96103895,0.30741557,0.42624825
31,0.6,0.3,0.96103895,0.42624825,0.3682077
10,0.6,0.3,0.96103895,0.3682077,0.39613658
30,0.6,0.3,0.96103895,0.39613658,0.25521886
16,0.6,0.3,0.96103895,0.25521886,0.39941978
35,0.6,0.3,0.96103895,0.39941978,0.40277672
48,0.6,0.3,0.96103895,0.40277672,0.38523903
27,0.6,0.3,0.96103895,0.38523903,0.3903811
27,0.6,0.3,0.96103895,0.3903811,0.37629473
39,0.6,0.3,0.96103895,0.37629473,0.34748882
27,0.6,0.3,0.96103895,0.34748882,0.32867393
55,0.6,0.3,0.96103895,0.32867393,0.31156677
49,0.6,0.3,0.96103895,0.31156677,0.352577
24,0.6,0.3,0.96103895,0.352577,0.38364765
34,0.6,0.3,0.96103895,0.38364765,0.33583808
53,0.6,0.3,0.96103895,0.33583808,0.32988706
45,0.6,0.3,0.96103895,0.32988706,0.37627363
52,0.6,0.3,0.96103895,0.37627363,0.3234101
29,0.6,0.3,0.96103895,0.3234101,0.394012
6,0.6,0.3,0.96103895,0.394012,0.40282345
25,0.6,0.3,0.96103895,0.40282345,0.36521
32,0.6,0.3,0.96103895,0.36521,0.38393465
46,0.6,0.3,0.96103895,0.38393465,0.40683478
41,0.6,0.3,0.96103895,0.40683478,0.35089523
13,0.6,0.3,0.96103895,0.35089523,0.3902264
23,0.6,0.3,0.96103895,0.3902264,0.37349063
15,0.6,0.3,0.96103895,0.37349063,0.37270245
52,0.6,0.3,0.96103895,0.37270245,0.3619526
34,0.6,0.3,0.96103895,0.3619526,0.35400945
31,0.6,0.3,0.96103895,0.35400945,0.38413075
41,0.6,0.3,0.96103895,0.38413075,0.34707478
35,0.6,0.3,0.96103895,0.34707478,0.3579732
37,0.6,0.3,0.96103895,0.3579732,0.39325473
26,0.6,0.3,0.96103895,0.39325473,0.38372675
50,0.6,0.3,0.96103895,0.38372675,0.3095385
33,0.6,0.3,0.96103895,0.3095385,0.38539663
50,0.6,0.3,0.96103895,0.38539663,0.35845077
39,0.6,0.3,0.96103895,0.35845077,0.33346573
31,0.6,0.3,0.96103895,0.33346573,0.38066202
16,0.6,0.3,0.96103895,0.38066202,0.3790627
34,0.6,0.3,0.96103895,0.3790627,0.36321017
24,0.6,0.3,0.96103895,0.36321017,0.36771005
27,0.6,0.3,0.96103895,0.36771005,0.38036832
30,0.6,0.3,0.96103895,0.38036832,0.37893766
61,0.6,0.3,0.96103895,0.37893766,0.33347368
24,0.6,0.3,0.96103895,0.33347368,0.37041312
29,0.6,0.3,0.96103895,0.37041312,0.37082377
55,0.6,0.3,0.96103895,0.37082377,0.3896139
43,0.6,0.3,0.96103895,0.3896139,0.36086082
18,0.6,0.3,0.96103895,0.36086082,0.38944718
33,0.6,0.3,0.96103895,0.38944718,0.38295868
35,0.6,0.3,0.96103895,0.38295868,0.35235205
54,0.6,0.3,0.96103895,0.35235205,0.32733086
31,0.6,0.3,0.96103895,0.32733086,0.37645903
10,0.6,0.3,0.96103895,0.37645903,0.39848015
34,0.6,0.3,0.96103895,0.39848015,0.3597011
36,0.6,0.3,0.96103895,0.3597011,0.43140966
34,0.6,0.3,0.96103895,0.43140966,0.52643156
24,0.6,0.3,0.96103895,0.52643156,0.35592335
53,0.6,0.3,0.96103895,0.35592335,0.29651746
33,0.6,0.3,0.96103895,0.29651746,0.36430869
35,0.6,0.3,0.96103895,0.36430869,0.31853658
31,0.6,0.3,0.96103895,0.31853658,0.3811862
41,0.6,0.3,0.96103895,0.3811862,0.38265118
56,0.6,0.3,0.96103895,0.38265118,0.39581168
49,0.6,0.3,0.96103895,0.39581168,0.35186505
42,0.6,0.3,0.96103895,0.35186505,0.38688937
56,0.6,0.3,0.96103895,0.38688937,0.33326218
11,0.6,0.3,0.96103895,0.33326218,0.37939888
42,0.6,0.3,0.96103895,0.37939888,0.34753656
24,0.6,0.3,0.96103895,0.34753656,0.37445334
42,0.6,0.3,0.96103895,0.37445334,0.38996217
23,0.6,0.3,0.96103895,0.38996217,0.38026136
21,0.6,0.3,0.96103895,0.38026136,0.36049798
23,0.6,0.3,0.96103895,0.36049798,0.39350635
25,0.6,0.3,0.96103895,0.39350635,0.35333237
40,0.6,0.3,0.96103895,0.35333237,0.37275046
53,0.6,0.3,0.96103895,0.37275046,0.32977825
32,0.6,0.3,0.96103895,0.32977825,0.3677187
21,0.6,0.3,0.96103895,0.3677187,0.38387752
39,0.6,0.3,0.96103895,0.38387752,0.36844477
28,0.6,0.3,0.96103895,0.36844477,0.36495662
41,0.6,0.3,0.96103895,0.36495662,0.3518568
49,0.6,0.3,0.96103895,0.3518568,0.37012586
42,0.6,0.3,0.96103895,0.37012586,0.3694745
45,0.6,0.3,0.96103895,0.3694745,0.35604948
39,0.6,0.3,0.96103895,0.35604948,0.36376017
24,0.6,0.3,0.96103895,0.36376017,0.38514382
21,0.6,0.3,0.96103895,0.38514382,0.3725856
46,0.6,0.3,0.96103895,0.3725856,0.37030873
36,0.6,0.3,0.96103895,0.37030873,0.38063005
30,0.6,0.3,0.96103895,0.38063005,0.3660277
45,0.6,0.3,0.96103895,0.3660277,0.3557606
33,0.6,0.3,0.96103895,0.3557606,0.39656636
30,0.6,0.3,0.96103895,0.39656636,0.38545033
38,0.6,0.3,0.96103895,0.38545033,0.39551845
46,0.6,0.3,0.96103895,0.39551845,0.35551354
43,0.6,0.3,0.96103895,0.35551354,0.36138746
42,0.6,0.3,0.96103895,0.36138746,0.3566431
22,0.6,0.3,0.96103895,0.3566431,0.38051546
51,0.6,0.3,0.96103895,0.38051546,0.37172186
29,0.6,0.3,0.96103895,0.37172186,0.3673092
27,0.6,0.3,0.96103895,0.3673092,0.37331647
31,0.6,0.3,0.96103895,0.37331647,0.38292298
21,0.6,0.3,0.96103895,0.38292298,0.3876891
27,0.6,0.3,0.96103895,0.3876891,0.38336527
53,0.6,0.3,0.96103895,0.38336527,0.3129922
41,0.6,0.3,0.96103895,0.3129922,0.3421567
63,0.6,0.3,0.96103895,0.3421567,0.3271717
69,0.6,0.3,0.96103895,0.3271717,0.32726592
41,0.6,0.3,0.96103895,0.32726592,0.3833391
33,0.6,0.3,0.96103895,0.3833391,0.36965984
45,0.6,0.3,0.96103895,0.36965984,0.34749216
26,0.6,0.3,0.96103895,0.34749216,0.3774723
40,0.6,0.3,0.96103895,0.3774723,0.37156847
28,0.6,0.3,0.96103895,0.37156847,0.3826878
30,0.9,0.3,0.96103895,0.3826878,0.3917192
38,0.9,0.3,0.96103895,0.3917192,0.36628935
28,0.9,0.3,0.96103895,0.36628935,0.40090474
30,0.9,0.3,0.96103895,0.40090474,0.3819273
25,0.9,0.3,0.96103895,0.3819273,0.38957804
24,0.9,0.3,0.96103895,0.38957804,0.40269628
11,0.9,0.3,0.96103895,0.40269628,0.3868813
25,0.9,0.3,0.96103895,0.3868813,0.3979752
48,0.9,0.3,0.96103895,0.3979752,0.37105137
37,0.9,0.3,0.96103895,0.37105137,0.36195424
47,0.9,0.3,0.96103895,0.36195424,0.3533535
41,0.9,0.3,0.96103895,0.3533535,0.4071436
57,0.9,0.3,0.96103895,0.4071436,0.3874217
33,0.9,0.3,0.96103895,0.3874217,0.35434866
29,0.9,0.3,0.96103895,0.35434866,0.38347203
22,0.9,0.3,0.96103895,0.38347203,0.37418
39,0.9,0.3,0.96103895,0.37418,0.36733404
17,0.9,0.3,0.96103895,0.36733404,0.37627134
56,0.9,0.3,0.96103895,0.37627134,0.3319277
20,0.9,0.3,0.96103895,0.3319277,0.3801776
51,0.9,0.3,0.96103895,0.3801776,0.40750116
17,0.9,0.3,0.96103895,0.40750116,0.37576252
31,0.9,0.3,0.96103895,0.37576252,0.39856595
37,0.9,0.3,0.96103895,0.39856595,0.36945593
55,0.9,0.3,0.96103895,0.36945593,0.34360558
33,0.9,0.3,0.96103895,0.34360558,0.3784315
43,0.9,0.3,0.96103895,0.3784315,0.33492088
56,0.9,0.3,0.96103895,0.33492088,0.3436236
43,0.9,0.3,0.96103895,0.3436236,0.3875346
41,0.9,0.3,0.96103895,0.3875346,0.37681147
51,0.9,0.3,0.96103895,0.37681147,0.3401643
22,0.9,0.3,0.96103895,0.3401643,0.39448333
35,0.9,0.3,0.96103895,0.39448333,0.3910616
28,0.9,0.3,0.96103895,0.3910616,0.37810728
68,0.9,0.3,0.96103895,0.37810728,0.31398553
30,0.9,0.3,0.96103895,0.31398553,0.3771062
17,0.9,0.3,0.96103895,0.3771062,0.38102567
41,0.9,0.3,0.96103895,0.38102567,0.35653597
27,0.9,0.3,0.96103895,0.35653597,0.36704475
49,0.9,0.3,0.96103895,0.36704475,0.39147916
42,0.9,0.3,0.96103895,0.39147916,0.36252636
35,0.9,0.3,0.96103895,0.36252636,0.3824165
47,0.9,0.3,0.96103895,0.3824165,0.38362882
45,0.9,0.3,0.96103895,0.38362882,0.32754362
60,0.9,0.3,0.96103895,0.32754362,0.32383004
26,0.9,0.3,0.96103895,0.32383004,0.37405556
48,0.9,0.3,0.96103895,0.37405556,0.3797535
10,0.9,0.3,0.96103895,0.3797535,0.39101523
41,0.9,0.3,0.96103895,0.39101523,0.3687524
31,0.9,0.3,0.96103895,0.3687524,0.391254
32,0.9,0.3,0.96103895,0.391254,0.378097
14,0.9,0.3,0.96103895,0.378097,0.37295392
39,0.9,0.3,0.96103895,0.37295392,0.36364442
29,0.9,0.3,0.96103895,0.36364442,0.36825237
30,0.9,0.3,0.96103895,0.36825237,0.37594748
34,0.9,0.3,0.96103895,0.37594748,0.3862743
24,0.9,0.3,0.96103895,0.3862743,0.3818652
50,0.9,0.3,0.96103895,0.3818652,0.35696188
36,0.9,0.3,0.96103895,0.35696188,0.38228813
24,0.9,0.3,0.96103895,0.38228813,0.3782435
37,0.9,0.3,0.96103895,0.3782435,0.39606458
44,0.9,0.3,0.96103895,0.39606458,0.3679573
39,0.9,0.3,0.96103895,0.3679573,0.36632288
54,0.9,0.3,0.96103895,0.36632288,0.34792942
24,0.9,0.3,0.96103895,0.34792942,0.39343533
25,0.9,0.3,0.96103895,0.39343533,0.37276515
33,0.9,0.3,0.96103895,0.37276515,0.39488328
28,0.9,0.3,0.96103895,0.39488328,0.3851463
27,0.9,0.3,0.96103895,0.3851463,0.36481577
34,0.9,0.3,0.96103895,0.36481577,0.34222162
55,0.9,0.3,0.96103895,0.34222162,0.299241
37,0.9,0.3,0.96103895,0.299241,0.40824825
66,0.9,0.3,0.96103895,0.40824825,0.323875
42,0.9,0.3,0.96103895,0.323875,0.34531444
29,0.9,0.3,0.96103895,0.34531444,0.3981317
11,0.9,0.3,0.96103895,0.3981317,0.3757978
35,0.9,0.3,0.96103895,0.3757978,0.3878457
28,0.9,0.3,0.96103895,0.3878457,0.37412313
32,0.9,0.3,0.96103895,0.37412313,0.3780399
40,0.9,0.3,0.96103895,0.3780399,0.3897133
47,0.9,0.3,0.96103895,0.3897133,0.38438419
49,0.9,0.3,0.96103895,0.38438419,0.35386
51,0.9,0.3,0.96103895,0.35386,0.33765104
37,0.9,0.3,0.96103895,0.33765104,0.36116254
41,0.9,0.3,0.96103895,0.36116254,0.3649249
58,0.9,0.3,0.96103895,0.3649249,0.33047768
10,0.9,0.3,0.96103895,0.33047768,0.3933922
48,0.9,0.3,0.96103895,0.3933922,0.35766453
25,0.9,0.3,0.96103895,0.35766453,0.38691008
35,0.9,0.3,0.96103895,0.38691008,0.38303503
50,0.9,0.3,0.96103895,0.38303503,0.34136996
31,0.9,0.3,0.96103895,0.34136996,0.39068264
110,0.6,0.9,0.96103895,0.39068264,0.18763644
77,0.3,0.9,0.96103895,0.18763644,0.28333858
105,0.6,0.9,0.96103895,0.28333858,0.31019464
16,0.9,0.9,0.96103895,0.31019464,0.353951
27,0.9,0.9,0.96103895,0.353951,0.3568708
93,0.6,0.9,0.96103895,0.3568708,0.2484371
73,0.3,0.9,0.96103895,0.2484371,0.29274347
138,0.9,0.9,0.96103895,0.29274347,0.19766979
25,0.9,0.9,0.96103895,0.19766979,0.3568736
72,0.3,0.9,0.96103895,0.3568736,0.34960857
103,0.6,0.9,0.96103895,0.34960857,0.2887112
53,0.3,0.9,0.96103895,0.2887112,0.35135528
60,0.3,0.9,0.96103895,0.35135528,0.31322604
177,0.9,0.9,0.96103895,0.31322604,0.19108325
38,0.9,0.9,0.96103895,0.19108325,0.37770146
93,0.6,0.9,0.96103895,0.37770146,0.31952152
99,0.6,0.9,0.96103895,0.31952152,0.2501911
39,0.9,0.9,0.96103895,0.2501911,0.37981975
170,0.9,0.9,0.96103895,0.37981975,0.19268647
80,0.3,0.9,0.96103895,0.19268647,0.2827759
66,0.3,0.9,0.96103895,0.2827759,0.30620185
100,0.6,0.9,0.96103895,0.30620185,0.28014308
165,0.9,0.9,0.96103895,0.28014308,0.17669782
164,0.9,0.9,0.96103895,0.17669782,0.16568777
111,0.6,0.9,0.96103895,0.16568777,0.23583917
95,0.6,0.9,0.96103895,0.23583917,0.2891272
131,0.9,0.9,0.96103895,0.2891272,0.19146886
105,0.6,0.9,0.96103895,0.19146886,0.288688
131,0.9,0.9,0.96103895,0.288688,0.22104457
104,0.6,0.9,0.96103895,0.22104457,0.24210668
167,0.9,0.9,0.96103895,0.24210668,0.16493285
92,0.6,0.9,0.96103895,0.16493285,0.24687608
108,0.6,0.9,0.96103895,0.24687608,0.2707389
120,0.6,0.9,0.96103895,0.2707389,0.20892875
84,0.3,0.9,0.96103895,0.20892875,0.30086383
12,0.9,0.9,0.96103895,0.30086383,0.3443004
102,0.6,0.9,0.96103895,0.3443004,0.2759017
87,0.3,0.9,0.96103895,0.2759017,0.2911424
83,0.3,0.9,0.96103895,0.2911424,0.32856813
124,0.6,0.9,0.96103895,0.32856813,0.20016336
103,0.6,0.9,0.96103895,0.20016336,0.24314936
105,0.6,0.9,0.96103895,0.24314936,0.21770872
45,0.9,0.9,0.96103895,0.21770872,0.3603942
63,0.3,0.9,0.96103895,0.3603942,0.31191367
61,0.3,0.9,0.96103895,0.31191367,0.30533093
174,0.9,0.9,0.96103895,0.30533093,0.1424907
154,0.9,0.9,0.96103895,0.1424907,0.17608286
164,0.9,0.9,0.96103895,0.17608286,0.19994403
141,0.9,0.9,0.96103895,0.19994403,0.21252525
136,0.9,0.9,0.96103895,0.21252525,0.20505038
61,0.3,0.9,0.96103895,0.20505038,0.3191
63,0.3,0.9,0.96103895,0.3191,0.30781925
134,0.9,0.9,0.96103895,0.30781925,0.20674795
80,0.3,0.9,0.96103895,0.20674795,0.285597
143,0.9,0.9,0.96103895,0.285597,0.19463287
87,0.3,0.9,0.96103895,0.19463287,0.29069728
121,0.6,0.9,0.96103895,0.29069728,0.21516092
149,0.9,0.9,0.96103895,0.21516092,0.17535749
128,0.6,0.9,0.96103895,0.17535749,0.20820397
132,0.9,0.9,0.96103895,0.20820397,0.1966453
126,0.6,0.9,0.96103895,0.1966453,0.24237731
104,0.6,0.9,0.96103895,0.24237731,0.28323874
83,0.3,0.9,0.96103895,0.28323874,0.31120604
58,0.3,0.9,0.96103895,0.31120604,0.33479705
101,0.6,0.9,0.96103895,0.33479705,0.24360813
152,0.9,0.9,0.96103895,0.24360813,0.15982406
165,0.9,0.9,0.96103895,0.15982406,0.17102891
77,0.3,0.9,0.96103895,0.17102891,0.28999692
149,0.9,0.9,0.96103895,0.28999692,0.19256793
109,0.6,0.9,0.96103895,0.19256793,0.22120018
65,0.3,0.9,0.96103895,0.22120018,0.3127634
170,0.9,0.9,0.96103895,0.3127634,0.16526778
11,0.9,0.9,0.96103895,0.16526778,0.33691618
129,0.6,0.9,0.96103895,0.33691618,0.22527702
143,0.9,0.9,0.96103895,0.22527702,0.19336218
59,0.3,0.9,0.96103895,0.19336218,0.30804706
162,0.9,0.9,0.96103895,0.30804706,0.1775662
109,0.6,0.9,0.96103895,0.1775662,0.24320677
73,0.3,0.9,0.96103895,0.24320677,0.29512376
123,0.6,0.9,0.96103895,0.29512376,0.2227025
73,0.3,0.9,0.96103895,0.2227025,0.3040471
152,0.9,0.9,0.96103895,0.3040471,0.19869536
102,0.6,0.9,0.96103895,0.19869536,0.23764147
83,0.3,0.9,0.96103895,0.23764147,0.27881342
160,0.9,0.9,0.96103895,0.27881342,0.16751564
77,0.3,0.9,0.96103895,0.16751564,0.28800306
119,0.6,0.9,0.96103895,0.28800306,0.23302378
61,0.3,0.9,0.96103895,0.23302378,0.31561798
115,0.6,0.9,0.96103895,0.31561798,0.2738721
156,0.9,0.9,0.96103895,0.2738721,0.14834845
108,0.6,0.9,0.96103895,0.14834845,0.25520465
95,0.6,0.9,0.96103895,0.25520465,0.26789394
145,0.9,0.9,0.96103895,0.26789394,0.18511455
75,0.3,0.9,0.96103895,0.18511455,0.30603182
129,0.6,0.9,0.96103895,0.30603182,0.18126024
46,0.9,0.9,0.96103895,0.18126024,0.37028253
62,0.3,0.9,0.96103895,0.37028253,0.3162444
63,0.3,0.9,0.96103895,0.3162444,0.32415956
88,0.3,0.9,0.96103895,0.32415956,0.26896018
65,0.3,0.9,0.96103895,0.26896018,0.30900958
165,0.9,0.9,0.96103895,0.30900958,0.16807461
122,0.6,0.9,0.96103895,0.16807461,0.23627533
115,0.6,0.9,0.96103895,0.23627533,0.24364872
138,0.9,0.9,0.96103895,0.24364872,0.19220437
136,0.9,0.9,0.96103895,0.19220437,0.15736133
127,0.6,0.9,0.96103895,0.15736133,0.21234664
22,0.9,0.9,0.96103895,0.21234664,0.43360656
96,0.6,0.9,0.96103895,0.43360656,0.2705208
105,0.6,0.9,0.96103895,0.2705208,0.24506663
49,0.9,0.9,0.96103895,0.24506663,0.34877956
133,0.9,0.9,0.96103895,0.34877956,0.20999168
99,0.6,0.9,0.96103895,0.20999168,0.25762528
89,0.3,0.9,0.96103895,0.25762528,0.2636728
130,0.6,0.9,0.96103895,0.2636728,0.22003077
75,0.3,0.9,0.96103895,0.22003077,0.30513424
76,0.3,0.9,0.96103895,0.30513424,0.30644864
86,0.3,0.9,0.96103895,0.30644864,0.28071386
175,0.9,0.9,0.96103895,0.28071386,0.14811863
30,0.9,0.9,0.96103895,0.14811863,0.38296005
162,0.9,0.9,0.96103895,0.38296005,0.17590491
152,0.9,0.9,0.96103895,0.17590491,0.19671525
153,0.9,0.9,0.96103895,0.19671525,0.17178945
130,0.6,0.9,0.96103895,0.17178945,0.21678002
77,0.3,0.9,0.96103895,0.21678002,0.3000234
41,0.9,0.9,0.96103895,0.3000234,0.37110817
22,0.9,0.9,0.96103895,0.37110817,0.40962273
128,0.6,0.9,0.96103895,0.40962273,0.20975332
38,0.9,0.9,0.96103895,0.20975332,0.37195608
146,0.9,0.9,0.96103895,0.37195608,0.19859949
101,0.6,0.9,0.96103895,0.19859949,0.26662135
134,0.9,0.9,0.96103895,0.26662135,0.19888599
62,0.3,0.9,0.96103895,0.19888599,0.32785022
154,0.9,0.9,0.96103895,0.32785022,0.19448057
