Time,Level,Mode,NewRate,Rate,Output
35,0.3,0.3,,0.096103896103896,
50,0.3,0.3,,0.04,
40,0.3,0.3,,0.072727272727273,
39,0.3,0.3,,0.076923076923077,
38,0.3,0.3,,0.08133971291866,
39,0.3,0.3,,0.076923076923077,
43,0.3,0.3,,0.061310782241015,
45,0.3,0.3,,0.054545454545455,
32,0.3,0.3,,0.113636363636364,
53,0.3,0.3,,0.032590051457976,
37,0.3,0.3,,0.085995085995086,
37,0.3,0.3,,0.085995085995086,
67,0.3,0.3,,0.006784260515604,
58,0.3,0.3,,0.021943573667712,
34,0.3,0.3,,0.101604278074866,
52,0.3,0.3,,0.034965034965035,
38,0.3,0.3,,0.08133971291866,
18,0.3,0.3,,0.272727272727273,
43,0.3,0.3,,0.061310782241015,
36,0.3,0.3,,0.090909090909091,
38,0.3,0.3,,0.08133971291866,
13,0.3,0.3,,0.412587412587413,
18,0.3,0.3,,0.272727272727273,
28,0.3,0.3,,0.142857142857143,
48,0.3,0.3,,0.045454545454546,
53,0.3,0.3,,0.032590051457976,
40,0.3,0.3,,0.072727272727273,
42,0.3,0.3,,0.064935064935065,
19,0.3,0.3,,0.253588516746411,
40,0.3,0.3,,0.072727272727273,
40,0.3,0.3,,0.072727272727273,
49,0.3,0.3,,0.042671614100186,
16,0.3,0.3,,0.318181818181818,
34,0.3,0.3,,0.101604278074866,
53,0.3,0.3,,0.032590051457976,
49,0.3,0.3,,0.042671614100186,
48,0.3,0.3,,0.045454545454546,
47,0.3,0.3,,0.048355899419729,
37,0.3,0.3,,0.085995085995086,
18,0.3,0.3,,0.272727272727273,
37,0.3,0.3,,0.085995085995086,
29,0.3,0.3,,0.134796238244514,
56,0.3,0.3,,0.025974025974026,
35,0.3,0.3,,0.096103896103896,
61,0.3,0.3,,0.016393442622951,
45,0.3,0.3,,0.054545454545455,
18,0.3,0.3,,0.272727272727273,
46,0.3,0.3,,0.051383399209486,
32,0.3,0.3,,0.113636363636364,
40,0.3,0.3,,0.072727272727273,
34,0.3,0.3,,0.101604278074866,
26,0.3,0.3,,0.160839160839161,
31,0.3,0.3,,0.120234604105572,
44,0.3,0.3,,0.057851239669422,
43,0.3,0.3,,0.061310782241015,
34,0.3,0.3,,0.101604278074866,
36,0.3,0.3,,0.090909090909091,
28,0.3,0.3,,0.142857142857143,
68,0.3,0.3,,0.005347593582888,
42,0.3,0.3,,0.064935064935065,
14,0.3,0.3,,0.376623376623377,
52,0.3,0.3,,0.034965034965035,
31,0.3,0.3,,0.120234604105572,
37,0.3,0.3,,0.085995085995086,
18,0.3,0.3,,0.272727272727273,
32,0.3,0.3,,0.113636363636364,
54,0.3,0.3,,0.03030303030303,
64,0.3,0.3,,0.011363636363636,
30,0.3,0.3,,0.127272727272727,
44,0.3,0.3,,0.057851239669422,
38,0.3,0.3,,0.08133971291866,
61,0.3,0.3,,0.016393442622951,
30,0.3,0.3,,0.127272727272727,
57,0.3,0.3,,0.023923444976077,
11,0.3,0.3,,0.504132231404959,
8,0.3,0.3,,0.727272727272727,
50,0.3,0.3,,0.04,
36,0.3,0.3,,0.090909090909091,
39,0.3,0.3,,0.076923076923077,
45,0.3,0.3,,0.054545454545455,
37,0.3,0.3,,0.085995085995086,
42,0.3,0.3,,0.064935064935065,
39,0.3,0.3,,0.076923076923077,
30,0.3,0.3,,0.127272727272727,
20,0.3,0.3,,0.236363636363636,
34,0.3,0.3,,0.101604278074866,
53,0.3,0.3,,0.032590051457976,
38,0.3,0.3,,0.08133971291866,
49,0.3,0.3,,0.042671614100186,
31,0.3,0.3,,0.120234604105572,
38,0.3,0.3,,0.08133971291866,
65,0.3,0.3,,0.00979020979021,
24,0.3,0.3,,0.181818181818182,
22,0.3,0.3,,0.206611570247934,
51,0.3,0.3,,0.037433155080214,
49,0.3,0.3,,0.042671614100186,
37,0.3,0.3,,0.085995085995086,
22,0.3,0.3,,0.206611570247934,
26,0.3,0.3,,0.160839160839161,
48,0.3,0.3,,0.045454545454546,
47,0.3,0.3,,0.048355899419729,
35,0.3,0.3,,0.096103896103896,
56,0.3,0.3,,0.025974025974026,
28,0.3,0.3,,0.142857142857143,
17,0.3,0.3,,0.294117647058824,
52,0.3,0.3,,0.034965034965035,
15,0.3,0.3,,0.345454545454545,
65,0.3,0.3,,0.00979020979021,
64,0.3,0.3,,0.011363636363636,
25,0.3,0.3,,0.170909090909091,
19,0.3,0.3,,0.253588516746411,
8,0.3,0.3,,0.727272727272727,
39,0.3,0.3,,0.076923076923077,
28,0.3,0.3,,0.142857142857143,
56,0.3,0.3,,0.025974025974026,
20,0.3,0.3,,0.236363636363636,
48,0.3,0.3,,0.045454545454546,
20,0.3,0.3,,0.236363636363636,
24,0.3,0.3,,0.181818181818182,
32,0.3,0.3,,0.113636363636364,
33,0.3,0.3,,0.107438016528926,
38,0.3,0.3,,0.08133971291866,
49,0.3,0.3,,0.042671614100186,
27,0.3,0.3,,0.151515151515152,
47,0.3,0.3,,0.048355899419729,
30,0.3,0.3,,0.127272727272727,
47,0.3,0.3,,0.048355899419729,
26,0.3,0.3,,0.160839160839161,
36,0.3,0.3,,0.090909090909091,
60,0.3,0.3,,0.018181818181818,
55,0.3,0.3,,0.028099173553719,
20,0.3,0.3,,0.236363636363636,
12,0.3,0.3,,0.454545454545454,
19,0.3,0.3,,0.253588516746411,
62,0.3,0.3,,0.014662756598241,
20,0.3,0.3,,0.236363636363636,
42,0.3,0.3,,0.064935064935065,
45,0.3,0.3,,0.054545454545455,
36,0.3,0.3,,0.090909090909091,
18,0.3,0.3,,0.272727272727273,
16,0.3,0.3,,0.318181818181818,
26,0.3,0.3,,0.160839160839161,
61,0.3,0.3,,0.016393442622951,
33,0.3,0.3,,0.107438016528926,
32,0.3,0.3,,0.113636363636364,
36,0.3,0.3,,0.090909090909091,
34,0.3,0.3,,0.101604278074866,
35,0.3,0.3,,0.096103896103896,
28,0.3,0.3,,0.142857142857143,
22,0.3,0.3,,0.206611570247934,
64,0.3,0.3,,0.011363636363636,
55,0.3,0.3,,0.028099173553719,
17,0.3,0.3,,0.294117647058824,
48,0.3,0.3,,0.045454545454546,
19,0.3,0.3,,0.253588516746411,
62,0.3,0.3,,0.014662756598241,
24,0.3,0.3,,0.181818181818182,
27,0.3,0.3,,0.151515151515152,
28,0.3,0.3,,0.142857142857143,
68,0.3,0.3,,0.005347593582888,
9,0.3,0.3,,0.636363636363636,
42,0.3,0.3,,0.064935064935065,
49,0.3,0.3,,0.042671614100186,
20,0.3,0.3,,0.236363636363636,
37,0.3,0.3,,0.085995085995086,
18,0.3,0.3,,0.272727272727273,
56,0.3,0.3,,0.025974025974026,
21,0.3,0.3,,0.220779220779221,
28,0.3,0.3,,0.142857142857143,
48,0.3,0.3,,0.045454545454546,
8,0.3,0.3,,0.727272727272727,
26,0.3,0.3,,0.160839160839161,
23,0.3,0.3,,0.193675889328063,
32,0.3,0.3,,0.113636363636364,
29,0.3,0.3,,0.134796238244514,
15,0.3,0.3,,0.345454545454545,
30,0.3,0.3,,0.127272727272727,
34,0.3,0.3,,0.101604278074866,
55,0.3,0.3,,0.028099173553719,
43,0.3,0.3,,0.061310782241015,
23,0.3,0.3,,0.193675889328063,
36,0.3,0.3,,0.090909090909091,
23,0.3,0.3,,0.193675889328063,
35,0.3,0.3,,0.096103896103896,
45,0.3,0.3,,0.054545454545455,
65,0.3,0.3,,0.00979020979021,
30,0.3,0.3,,0.127272727272727,
31,0.3,0.3,,0.120234604105572,
32,0.3,0.3,,0.113636363636364,
40,0.3,0.3,,0.072727272727273,
25,0.3,0.3,,0.170909090909091,
46,0.3,0.3,,0.051383399209486,
40,0.3,0.3,,0.072727272727273,
37,0.3,0.3,,0.085995085995086,
51,0.3,0.3,,0.037433155080214,
26,0.3,0.3,,0.160839160839161,
68,0.3,0.3,,0.005347593582888,
56,0.3,0.3,,0.025974025974026,
53,0.3,0.3,,0.032590051457976,
51,0.3,0.3,,0.037433155080214,
51,0.3,0.3,,0.037433155080214,
52,0.3,0.3,,0.034965034965035,
63,0.3,0.3,,0.012987012987013,
44,0.3,0.3,,0.057851239669422,
30,0.3,0.3,,0.127272727272727,
58,0.3,0.3,,0.021943573667712,
34,0.3,0.3,,0.101604278074866,
64,0.3,0.3,,0.011363636363636,
44,0.6,0.3,,0.057851239669422,
21,0.6,0.3,,0.220779220779221,
42,0.6,0.3,,0.064935064935065,
25,0.6,0.3,,0.170909090909091,
38,0.6,0.3,,0.08133971291866,
56,0.6,0.3,,0.025974025974026,
24,0.6,0.3,,0.181818181818182,
37,0.6,0.3,,0.085995085995086,
7,0.6,0.3,,0.844155844155844,
33,0.6,0.3,,0.107438016528926,
59,0.6,0.3,,0.020030816640986,
35,0.6,0.3,,0.096103896103896,
21,0.6,0.3,,0.220779220779221,
24,0.6,0.3,,0.181818181818182,
19,0.6,0.3,,0.253588516746411,
48,0.6,0.3,,0.045454545454546,
23,0.6,0.3,,0.193675889328063,
19,0.6,0.3,,0.253588516746411,
49,0.6,0.3,,0.042671614100186,
38,0.6,0.3,,0.08133971291866,
13,0.6,0.3,,0.412587412587413,
20,0.6,0.3,,0.236363636363636,
47,0.6,0.3,,0.048355899419729,
55,0.6,0.3,,0.028099173553719,
27,0.6,0.3,,0.151515151515152,
34,0.6,0.3,,0.101604278074866,
26,0.6,0.3,,0.160839160839161,
17,0.6,0.3,,0.294117647058824,
38,0.6,0.3,,0.08133971291866,
31,0.6,0.3,,0.120234604105572,
54,0.6,0.3,,0.03030303030303,
42,0.6,0.3,,0.064935064935065,
40,0.6,0.3,,0.072727272727273,
16,0.6,0.3,,0.318181818181818,
55,0.6,0.3,,0.028099173553719,
44,0.6,0.3,,0.057851239669422,
27,0.6,0.3,,0.151515151515152,
63,0.6,0.3,,0.012987012987013,
15,0.6,0.3,,0.345454545454545,
23,0.6,0.3,,0.193675889328063,
44,0.6,0.3,,0.057851239669422,
35,0.6,0.3,,0.096103896103896,
43,0.6,0.3,,0.061310782241015,
38,0.6,0.3,,0.08133971291866,
22,0.6,0.3,,0.206611570247934,
76,0.3,0.9,,0.764481034989709,
116,0.6,0.9,,0.308225775380466,
91,0.6,0.9,,0.546380993308368,
87,0.3,0.9,,0.597187439799653,
137,0.9,0.9,,0.175345593932227,
153,0.9,0.9,,0.09858692080184,
137,0.9,0.9,,0.175345593932227,
106,0.6,0.9,,0.390007378517972,
96,0.6,0.9,,0.488826815642458,
168,0.9,0.9,,0.039904229848364,
159,0.9,0.9,,0.073785179719616,
109,0.6,0.9,,0.363897288708933,
165,0.9,0.9,,0.05078720162519,
83,0.3,0.9,,0.652890893181665,
175,0.9,0.9,,0.015961691939346,
60,0.3,0.9,,1,
71,0.3,0.9,,0.857659926036667,
50,0.3,0.9,,1,
82,0.3,0.9,,0.66766589453604,
28,0.9,0.9,,1,
135,0.9,0.9,,0.186219739292365,
46,0.9,0.9,,1,
82,0.3,0.9,,0.66766589453604,
130,0.6,0.9,,0.214868929952729,
103,0.6,0.9,,0.417638444432391,
108,0.6,0.9,,0.37243947858473,
93,0.6,0.9,,0.522616687691476,
149,0.9,0.9,,0.116231112444228,
94,0.6,0.9,,0.511113752525853,
95,0.6,0.9,,0.499852984416348,
63,0.3,0.9,,1,
111,0.6,0.9,,0.347274648950627,
149,0.9,0.9,,0.116231112444228,
70,0.3,0.9,,0.877893056664006,
90,0.3,0.9,,0.558659217877095,
60,0.3,0.9,,1,
61,0.3,0.9,,1,
156,0.9,0.9,,0.085947571981092,
26,0.9,0.9,,1,
23,0.9,0.9,,1,
23,0.9,0.9,,1,
11,0.9,0.9,,1,
118,0.6,0.9,,0.29353280939305,
152,0.9,0.9,,0.102910908556307,
30,0.9,0.9,,1,
161,0.9,0.9,,0.065928727575558,
161,0.9,0.9,,0.065928727575558,
93,0.6,0.9,,0.522616687691476,
113,0.6,0.9,,0.331240421219162,
74,0.3,0.9,,0.800241582364487,
160,0.9,0.9,,0.069832402234637,
122,0.6,0.9,,0.265592087187471,
115,0.6,0.9,,0.315763905756619,
71,0.3,0.9,,0.857659926036667,
88,0.3,0.9,,0.58405281868969,
102,0.6,0.9,,0.427209990141308,
158,0.9,0.9,,0.077787992362634,
36,0.9,0.9,,1,
128,0.6,0.9,,0.22695530726257,
137,0.9,0.9,,0.175345593932227,
131,0.9,0.9,,0.208964134931127,
88,0.3,0.9,,0.58405281868969,
141,0.9,0.9,,0.154522762391537,
174,0.9,0.9,,0.019264110961279,
128,0.6,0.9,,0.22695530726257,
135,0.9,0.9,,0.186219739292365,
111,0.6,0.9,,0.347274648950627,
124,0.6,0.9,,0.252297711299333,
60,0.3,0.9,,1,
105,0.6,0.9,,0.399042298483639,
34,0.9,0.9,,1,
161,0.9,0.9,,0.065928727575558,
65,0.3,0.9,,0.988397077782552,
124,0.6,0.9,,0.252297711299333,
59,0.3,0.9,,1,
169,0.9,0.9,,0.036362434299693,
122,0.6,0.9,,0.265592087187471,
111,0.6,0.9,,0.347274648950627,
110,0.6,0.9,,0.355510411376333,
96,0.6,0.9,,0.488826815642458,
157,0.9,0.9,,0.081841796249511,
78,0.3,0.9,,0.730554361839278,
67,0.3,0.9,,0.942216292837488,
73,0.3,0.9,,0.818856661819851,
116,0.6,0.9,,0.308225775380466,
12,0.9,0.9,,1,
164,0.9,0.9,,0.054503338329473,
131,0.9,0.9,,0.208964134931127,
129,0.6,0.9,,0.220865272183968,
124,0.6,0.9,,0.252297711299333,
129,0.6,0.9,,0.220865272183968,
142,0.9,0.9,,0.149500354079786,
149,0.9,0.9,,0.116231112444228,
105,0.6,0.9,,0.399042298483639,
174,0.9,0.9,,0.019264110961279,
121,0.6,0.9,,0.272404081444203,
121,0.6,0.9,,0.272404081444203,
113,0.6,0.9,,0.331240421219162,
173,0.9,0.9,,0.022604708237802,
125,0.6,0.9,,0.245810055865922,
58,0.3,0.9,,1,
141,0.9,0.9,,0.154522762391537,
117,0.6,0.9,,0.30081650193382,
126,0.6,0.9,,0.239425379090183,
41,0.9,0.9,,1,
58,0.3,0.9,,1,
90,0.3,0.9,,0.558659217877095,
157,0.9,0.9,,0.081841796249511,
174,0.9,0.9,,0.019264110961279,
132,0.9,0.9,,0.203148806500762,
138,0.9,0.9,,0.170026718484333,
63,0.3,0.9,,1,
132,0.9,0.9,,0.203148806500762,
133,0.9,0.9,,0.197420926618221,
161,0.9,0.9,,0.065928727575558,
51,0.3,0.9,,1,
113,0.6,0.9,,0.331240421219162,
175,0.9,0.9,,0.015961691939346,
161,0.9,0.9,,0.065928727575558,
160,0.9,0.9,,0.069832402234637,
157,0.9,0.9,,0.081841796249511,
122,0.6,0.9,,0.265592087187471,
59,0.3,0.9,,1,
120,0.6,0.9,,0.279329608938547,
95,0.6,0.9,,0.499852984416348,
116,0.6,0.9,,0.308225775380466,
147,0.9,0.9,,0.125413293809144,
58,0.3,0.9,,1,
152,0.9,0.9,,0.102910908556307,
105,0.6,0.9,,0.399042298483639,
131,0.9,0.9,,0.208964134931127,
113,0.6,0.9,,0.331240421219162,
85,0.3,0.9,,0.624383831744989,
103,0.6,0.9,,0.417638444432391,
145,0.9,0.9,,0.134848776728954,
142,0.9,0.9,,0.149500354079786,
113,0.6,0.9,,0.331240421219162,
117,0.6,0.9,,0.30081650193382,
92,0.6,0.9,,0.534369686665047,
139,0.9,0.9,,0.164784373618424,
45,0.9,0.9,,1,
171,0.9,0.9,,0.029403116730373,
102,0.6,0.9,,0.427209990141308,
120,0.6,0.9,,0.279329608938547,
9,0.9,0.9,,1,
57,0.3,0.9,,1,
106,0.6,0.9,,0.390007378517972,
180,0.9,0.9,,0,
98,0.6,0.9,,0.467449549652263,
144,0.9,0.9,,0.139664804469274,
125,0.6,0.9,,0.245810055865922,
97,0.6,0.9,,0.478027990554628,
36,0.9,0.9,,1,
26,0.9,0.9,,1,
164,0.9,0.9,,0.054503338329473,
2,0.9,0.9,,1,
118,0.6,0.9,,0.29353280939305,
129,0.6,0.9,,0.220865272183968,
147,0.9,0.9,,0.125413293809144,
121,0.6,0.9,,0.272404081444203,
139,0.9,0.9,,0.164784373618424,
130,0.6,0.9,,0.214868929952729,
100,0.6,0.9,,0.446927374301676,
63,0.3,0.9,,1,
112,0.6,0.9,,0.339185953711093,
174,0.9,0.9,,0.019264110961279,
126,0.6,0.9,,0.239425379090183,
161,0.9,0.9,,0.065928727575558,
102,0.6,0.9,,0.427209990141308,
126,0.6,0.9,,0.239425379090183,
78,0.3,0.9,,0.730554361839278,
70,0.3,0.9,,0.877893056664006,
169,0.9,0.9,,0.036362434299693,
163,0.9,0.9,,0.058265071803133,
122,0.6,0.9,,0.265592087187471,
72,0.3,0.9,,0.837988826815642,
85,0.3,0.9,,0.624383831744989,
157,0.9,0.9,,0.081841796249511,
154,0.9,0.9,,0.094319088732497,
117,0.6,0.9,,0.30081650193382,
93,0.6,0.9,,0.522616687691476,
56,0.3,0.9,,1,
172,0.9,0.9,,0.025984149668702,
48,0.9,0.9,,1,
83,0.3,0.9,,0.652890893181665,
62,0.3,0.9,,1,
25,0.9,0.9,,1,
130,0.6,0.9,,0.214868929952729,
92,0.6,0.9,,0.534369686665047,
67,0.3,0.9,,0.942216292837488,
157,0.9,0.9,,0.081841796249511,
67,0.3,0.9,,0.942216292837488,
77,0.3,0.9,,0.747297395342088,
103,0.6,0.9,,0.417638444432391,
107,0.6,0.9,,0.381141335561009,
125,0.6,0.9,,0.245810055865922,
163,0.9,0.9,,0.058265071803133,
90,0.3,0.9,,0.558659217877095,
156,0.9,0.9,,0.085947571981092,
99,0.6,0.9,,0.457084814626714,
155,0.9,0.9,,0.090106325464048,
86,0.3,0.9,,0.610627517214499,
120,0.6,0.9,,0.279329608938547,
66,0.3,0.9,,0.964956830878619,
39,0.9,0.9,,1,
61,0.3,0.9,,1,
64,0.3,0.9,,1,
139,0.9,0.9,,0.164784373618424,
149,0.9,0.9,,0.116231112444228,
120,0.6,0.9,,0.279329608938547,
57,0.3,0.9,,1,
53,0.3,0.9,,1,
83,0.3,0.9,,0.652890893181665,
108,0.6,0.9,,0.37243947858473,
105,0.6,0.9,,0.399042298483639,
120,0.6,0.9,,0.279329608938547,
112,0.6,0.9,,0.339185953711093,
115,0.6,0.9,,0.315763905756619,
92,0.6,0.9,,0.534369686665047,
73,0.3,0.9,,0.818856661819851,
54,0.3,0.9,,1,
159,0.9,0.9,,0.073785179719616,
61,0.3,0.9,,1,
78,0.3,0.9,,0.730554361839278,
88,0.3,0.9,,0.58405281868969,
92,0.6,0.9,,0.534369686665047,
30,0.9,0.9,,1,
8,0.9,0.9,,1,
138,0.9,0.9,,0.170026718484333,
163,0.9,0.9,,0.058265071803133,
65,0.3,0.9,,0.988397077782552,
121,0.6,0.9,,0.272404081444203,
60,0.3,0.9,,1,
70,0.3,0.9,,0.877893056664006,
92,0.6,0.9,,0.534369686665047,
158,0.9,0.9,,0.077787992362634,
25,0.9,0.9,,1,
85,0.3,0.9,,0.624383831744989,
73,0.3,0.9,,0.818856661819851,
105,0.6,0.9,,0.399042298483639,
95,0.6,0.9,,0.499852984416348,
48,0.9,0.9,,1,
98,0.6,0.9,,0.467449549652263,
113,0.6,0.9,,0.331240421219162,
3,0.9,0.9,,1,
141,0.9,0.9,,0.154522762391537,
75,0.3,0.9,,0.782122905027933,
120,0.6,0.9,,0.279329608938547,
76,0.3,0.9,,0.764481034989709,
116,0.6,0.9,,0.308225775380466,
148,0.9,0.9,,0.120791182243696,
99,0.6,0.9,,0.457084814626714,
101,0.6,0.9,,0.436971071408817,
105,0.6,0.9,,0.399042298483639,
131,0.9,0.9,,0.208964134931127,
83,0.3,0.9,,0.652890893181665,
150,0.9,0.9,,0.111731843575419,
133,0.9,0.9,,0.197420926618221,
122,0.6,0.9,,0.265592087187471,
170,0.9,0.9,,0.032862306933947,
85,0.3,0.9,,0.624383831744989,
176,0.9,0.9,,0.012696800406298,
168,0.9,0.9,,0.039904229848364,
170,0.9,0.9,,0.032862306933947,
171,0.9,0.9,,0.029403116730373,
146,0.9,0.9,,0.130098721971378,
97,0.6,0.9,,0.478027990554628,
110,0.6,0.9,,0.355510411376333,
145,0.9,0.9,,0.134848776728954,
68,0.3,0.9,,0.920144594150509,
138,0.9,0.9,,0.170026718484333,
81,0.3,0.9,,0.682805710738672,
126,0.6,0.9,,0.239425379090183,
78,0.3,0.9,,0.730554361839278,
120,0.6,0.9,,0.279329608938547,
23,0.9,0.9,,1,
110,0.6,0.9,,0.355510411376333,
115,0.6,0.9,,0.315763905756619,
68,0.3,0.9,,0.920144594150509,
77,0.3,0.9,,0.747297395342088,
60,0.3,0.9,,1,
158,0.9,0.9,,0.077787992362634,
75,0.3,0.9,,0.782122905027933,
62,0.3,0.9,,1,
160,0.9,0.9,,0.069832402234637,
125,0.6,0.9,,0.245810055865922,
40,0.9,0.9,,1,
63,0.3,0.9,,1,
157,0.9,0.9,,0.081841796249511,
88,0.3,0.9,,0.58405281868969,
113,0.6,0.9,,0.331240421219162,
84,0.3,0.9,,0.638467677573823,
55,0.3,0.9,,1,
124,0.6,0.9,,0.252297711299333,
103,0.6,0.9,,0.417638444432391,
178,0.9,0.9,,0.006277069863788,
138,0.9,0.9,,0.170026718484333,
130,0.6,0.9,,0.214868929952729,
52,0.3,0.9,,1,
146,0.9,0.9,,0.130098721971378,
89,0.3,0.9,,0.57121335760467,
48,0.9,0.9,,1,
75,0.3,0.9,,0.782122905027933,
145,0.9,0.9,,0.134848776728954,
115,0.6,0.9,,0.315763905756619,
141,0.9,0.9,,0.154522762391537,
126,0.6,0.9,,0.239425379090183,
70,0.3,0.9,,0.877893056664006,
160,0.9,0.9,,0.069832402234637,
5,0.3,0.6,,0.746666666666667,
9,0.3,0.6,,0.296296296296296,
13,0.6,0.6,,0.123076923076923,
9,0.3,0.6,,0.296296296296296,
16,0.9,0.6,,0.05,
14,0.6,0.6,,0.095238095238095,
4,0.9,0.6,,1,
15,0.6,0.6,,0.071111111111111,
17,0.9,0.6,,0.031372549019608,
9,0.3,0.6,,0.296296296296296,
8,0.3,0.6,,0.366666666666667,
4,0.9,0.6,,1,
12,0.6,0.6,,0.155555555555555,
4,0.9,0.6,,1,
12,0.6,0.6,,0.155555555555555,
13,0.6,0.6,,0.123076923076923,
6,0.3,0.6,,0.577777777777778,
12,0.6,0.6,,0.155555555555555,
14,0.6,0.6,,0.095238095238095,
14,0.6,0.6,,0.095238095238095,
5,0.3,0.6,,0.746666666666667,
14,0.6,0.6,,0.095238095238095,
6,0.3,0.6,,0.577777777777778,
5,0.3,0.6,,0.746666666666667,
14,0.6,0.6,,0.095238095238095,
8,0.3,0.6,,0.366666666666667,
9,0.3,0.6,,0.296296296296296,
8,0.3,0.6,,0.366666666666667,
10,0.3,0.6,,0.24,
17,0.9,0.6,,0.031372549019608,
8,0.3,0.6,,0.366666666666667,
9,0.3,0.6,,0.296296296296296,
4,0.9,0.6,,1,
7,0.3,0.6,,0.457142857142857,
14,0.6,0.6,,0.095238095238095,
7,0.3,0.6,,0.457142857142857,
18,0.9,0.6,,0.014814814814815,
16,0.9,0.6,,0.05,
6,0.3,0.6,,0.577777777777778,
4,0.9,0.6,,1,
4,0.9,0.6,,1,
13,0.6,0.6,,0.123076923076923,
5,0.3,0.6,,0.746666666666667,
15,0.6,0.6,,0.071111111111111,
8,0.3,0.6,,0.366666666666667,
8,0.3,0.6,,0.366666666666667,
7,0.3,0.6,,0.457142857142857,
8,0.3,0.6,,0.366666666666667,
10,0.3,0.6,,0.24,
12,0.6,0.6,,0.155555555555555,
17,0.9,0.6,,0.031372549019608,
6,0.3,0.6,,0.577777777777778,
6,0.3,0.6,,0.577777777777778,
5,0.3,0.6,,0.746666666666667,
17,0.9,0.6,,0.031372549019608,
7,0.3,0.6,,0.457142857142857,
10,0.3,0.6,,0.24,
5,0.3,0.6,,0.746666666666667,
7,0.3,0.6,,0.457142857142857,
13,0.6,0.6,,0.123076923076923,
17,0.9,0.6,,0.031372549019608,
8,0.3,0.6,,0.366666666666667,
10,0.3,0.6,,0.24,
8,0.3,0.6,,0.366666666666667,
9,0.3,0.6,,0.296296296296296,
